Date,Time,Date calibrated,Time calibrated,[CH4] dissolved with water vapour (ppm),[CH4] dissolved with water vapour (nmol/L),[CH4] dissolved with constant dry gas flow (ppm),[CH4] dissolved with constant dry gas flow (nmol/L),[N2O] dissolved with water vapour (ppm),[N2O] dissolved with water vapour (nmol/L),[N2O] dissolved with constant dry gas flow (ppm),[N2O] dissolved with constant dry gas flow (nmol/L),[NH3] dissolved (ppm),Depth (meter),Hydrostatic Pressure Calibrated (bar),Carrier gas pressure calibrated (bar),[CH4] measured (ppm),[N2O] measured (ppm),[NH3] measured (ppm),[H2O] measured (%),Flow Carrier Gas (sccm),Total Flow (sccm),Cavity Pressure (mbar),Cellule Temperature (Degree Celsius),Hydrostatic pressure (bar),LShift,Error Standard,Ringdown Time (microSec),Box Temperature (Degree Celsius),Carrier gas pressure (dbar),PWM Cellule Temperature,PWM Cellule Pressure,Laser Temperature (Degree Celsius),Laser Flux,Norm Signal,Value Max,datetime,Cavity Pressure (mbar)_FLAG,Cellule Temperature (Degree Celsius)_FLAG,Depth (meter)_FLAG,Flow Carrier Gas (sccm)_FLAG,Total Flow (sccm)_FLAG,[CH4] dissolved with water vapour (ppm)_FLAG,Error Standard_FLAG,[CH4] dissolved with water vapour (ppm)_RSD,[N2O] dissolved with water vapour (ppm)_RSD,[N2O] dissolved with water vapour (ppm)_FLAG,[NH3] measured (ppm)_RSD,[NH3] measured (ppm)_FLAG,[H2O] measured (%)_RSD,[H2O] measured (%)_FLAG
2024/12/11,09:59:06,2024/12/11,09:59:18,8.45157,10.3303,108.079,132.103,0.965658,1.18032,12.3488,15.0939,0.678412,-1.30524,-0.128,44.5422,4.201,0.258,1.132,-20.699,1.99969,6.37906,30.0,34.577,-0.08,-43.691,0.0375,26.955,16.403,445.422,100,0,48.336,52.125,0.892,0.7211,2024-12-11 09:59:06,0,1,0,0,0,0,0,0.000166389203426109,0.0014562609122484357,1,0.0012422703180212016,1,-6.79380646408039e-05,0
2024/12/11,09:59:07,2024/12/11,09:59:19,5.39167,6.59019,127.91,156.343,0.809613,0.989584,19.2069,23.4765,-0.353494,-1.23997,-0.1216,44.5373,3.299,1.816,-0.279,48.534,1.99969,6.39187,30.0,34.581,-0.076,-43.867,0.0401,26.964,16.406,445.373,100,0,48.335,52.121,0.894,0.7231,2024-12-11 09:59:07,0,1,0,0,0,0,0,0.0002982396919692785,0.001986146467509785,1,-0.005763476702508959,0,3.31316190711666e-05,0
2024/12/11,09:59:08,2024/12/11,09:59:20,6.74292,8.24182,126.408,154.507,1.18709,1.45097,22.254,27.2009,-0.415665,-1.43576,-0.1408,44.5544,3.338,1.907,-0.295,53.913,2.00062,6.38719,30.0,34.584,-0.088,-43.917,0.0382,26.866,16.406,445.544,100,0,48.336,52.125,0.886,0.7139,2024-12-11 09:59:08,0,1,0,0,0,0,0,0.0002164106944765769,0.0012292581017446023,1,-0.004946576271186441,0,2.706657021497598e-05,0
2024/12/11,09:59:09,2024/12/11,09:59:21,8.58644,10.4951,107.799,131.762,0.803324,0.981897,10.0854,12.3273,0.861593,-1.23997,-0.1216,44.5227,4.473,0.353,0.592,-10.997,1.99906,6.40813,30.0,34.584,-0.076,-43.868,0.0393,26.895,16.408,445.227,100,0,48.333,52.125,0.871,0.7025,2024-12-11 09:59:09,0,1,0,0,0,0,0,0.0001798754780793903,0.0019226239972912548,1,0.002608935810810811,1,-0.0001404464854051105,0
2024/12/11,09:59:10,2024/12/11,09:59:22,9.08799,11.1082,111.557,136.356,0.763255,0.93292,9.36915,11.4518,1.10724,-1.30524,-0.128,44.53,4.664,0.313,0.635,-14.018,2.0,6.39906,30.0,34.594,-0.08,-43.949,0.0377,26.869,16.408,445.3,100,0,48.335,52.125,0.87,0.7005,2024-12-11 09:59:10,0,1,0,0,0,0,0,0.0001563921175089321,0.001862143058348782,1,0.0022382519685039365,1,-0.00010139035525752601,0
2024/12/11,09:59:11,2024/12/11,09:59:23,8.83664,10.801,112.347,137.321,0.814294,0.995305,10.3527,12.6541,0.958631,-1.43576,-0.1408,44.4763,4.276,0.542,-0.234,-25.182,2.00031,6.37437,30.0,34.589,-0.088,-44.246,0.0421,27.018,16.412,444.763,100,0,48.334,52.125,0.898,0.7271,2024-12-11 09:59:11,0,1,0,0,0,0,0,0.0002005751054699524,0.002176621711568549,1,-0.007574401709401708,0,-7.038400444762132e-05,0
2024/12/11,09:59:12,2024/12/11,09:59:24,7.60048,9.29,193.592,236.626,0.255819,0.312686,6.51597,7.96442,0.224118,-1.61523,-0.1584,44.5788,4.082,0.563,-0.271,-26.076,2.00031,6.39969,30.0,34.601,-0.099,-44.353,0.0414,26.584,16.412,445.788,100,0,48.338,52.121,0.869,0.6929,2024-12-11 09:59:12,0,1,0,0,0,0,0,0.00022550681009620447,0.006699893283923399,1,-0.006324575645756458,0,-6.572940635066729e-05,0
2024/12/11,09:59:13,2024/12/11,09:59:25,7.3059,8.92994,186.51,227.969,0.353165,0.43167,9.01582,11.02,0.210505,-1.3705,-0.1344,44.5642,3.041,0.562,0.333,1.164,1.99969,6.3975,30.0,34.612,-0.084,-44.235,0.0418,26.578,16.415,445.642,100,0,48.338,52.121,0.858,0.6835,2024-12-11 09:59:13,0,1,0,0,0,0,0,0.00023915465582611308,0.004947375872467543,1,0.005246966966966966,1,0.0015010652920962198,1
2024/12/11,09:59:14,2024/12/11,09:59:26,7.02971,8.59236,180.337,220.425,0.292276,0.357247,7.49791,9.16464,0.125522,-1.17471,-0.1152,44.5471,3.083,0.523,0.24,11.418,1.99937,6.38906,30.0,34.61,-0.072,-44.301,0.0395,26.73,16.417,445.471,100,0,48.337,52.125,0.898,0.7199,2024-12-11 09:59:14,0,1,0,0,0,0,0,0.0002219508343871938,0.0053382761499404675,1,0.006501041666666667,1,0.00013664827465405502,0
2024/12/11,09:59:15,2024/12/11,09:59:27,9.55294,11.6765,113.05,138.18,3.01576,3.68614,35.6887,43.622,-0.656199,-1.3705,-0.1344,44.5642,3.083,1.992,-0.325,39.107,2.00031,6.40719,30.0,34.622,-0.084,-44.413,0.0392,26.766,16.419,445.642,100,0,48.336,52.121,0.898,0.7209,2024-12-11 09:59:15,0,1,0,0,0,0,0,0.00016085519222354584,0.0005095365678966495,0,-0.004728123076923076,0,3.929322116245173e-05,0
2024/12/11,09:59:16,2024/12/11,09:59:28,12.1033,14.7937,111.838,136.699,4.0271,4.92229,37.2116,45.4835,-0.942147,-1.23997,-0.1216,44.5276,4.079,0.698,-0.256,-15.571,2.0,6.3825,30.0,34.624,-0.076,-44.59,0.0405,26.762,16.42,445.276,100,0,48.338,52.121,0.899,0.7214,2024-12-11 09:59:16,0,1,0,0,0,0,0,0.00013552089099667033,0.0004073030220257754,0,-0.0064072265625,0,-0.00010534005523087791,0
2024/12/11,09:59:17,2024/12/11,09:59:29,7.13522,8.72133,133.065,162.644,0.325,0.397245,6.06093,7.40823,1.41283,-1.30524,-0.128,44.5715,3.039,0.483,0.282,16.337,1.99969,6.37656,29.9844,34.624,-0.08,-44.512,0.0455,26.523,16.422,445.715,100,0,48.335,52.125,0.844,0.6707,2024-12-11 09:59:17,0,1,0,0,0,0,0,0.0002901452232727232,0.00637,1,0.0073413120567375895,1,0.00012672155230458468,0
2024/12/11,09:59:18,2024/12/11,09:59:30,6.77184,8.27717,143.475,175.368,0.326202,0.398714,6.91121,8.44752,1.19498,-1.50102,-0.1472,44.5227,3.115,0.46,0.34,16.086,2.0,6.39344,30.0,34.648,-0.092,-44.567,0.0429,26.524,16.426,445.227,100,0,48.332,52.121,0.832,0.6613,2024-12-11 09:59:18,0,1,0,0,0,0,0,0.00027177399347887724,0.00564193352585208,1,0.005412970588235293,1,0.00011441066766132042,0
2024/12/11,09:59:19,2024/12/11,09:59:31,20.3815,24.9122,113.056,138.188,7.98606,9.76129,44.2985,54.1457,-1.2056,-1.43576,-0.1408,44.5666,3.679,0.714,-0.328,-20.889,2.00062,6.35687,29.9844,34.643,-0.088,-44.762,0.0439,27.074,16.426,445.666,100,0,48.332,52.129,0.895,0.7261,2024-12-11 09:59:19,0,1,0,0,0,0,0,9.45568284964306e-05,0.0002413217531548724,0,-0.00587564024390244,0,-9.225956244913592e-05,0
2024/12/11,09:59:20,2024/12/11,09:59:32,1795.81,2195.0,110.762,135.383,874.427,1068.8,53.933,65.9218,-150.1,-1.23997,-0.1216,44.5349,3.639,0.828,-0.305,-4.079,1.99937,6.35844,29.9844,34.658,-0.076,-44.809,0.043,27.035,16.426,445.349,100,0,48.334,52.129,0.898,0.7282,2024-12-11 09:59:20,0,1,0,0,0,1,0,1.0296189463250565e-06,2.1145275706262497e-06,0,-0.006062295081967212,0,-0.00045329737680804117,0
2024/12/11,09:59:21,2024/12/11,09:59:33,6.41431,7.84015,155.703,190.314,0.276331,0.337757,6.70773,8.1988,0.934623,-1.23997,-0.1216,44.5934,3.093,0.374,0.422,17.208,2.0,6.38,30.0156,34.653,-0.076,-44.773,0.0423,26.605,16.426,445.934,100,0,48.331,52.125,0.857,0.6838,2024-12-11 09:59:21,0,1,0,0,0,0,0,0.00027895284138122414,0.00647516927163438,1,0.004240023696682464,1,0.00010398012552301255,0
2024/12/11,09:59:22,2024/12/11,09:59:34,5.96032,7.28525,168.493,205.947,0.16787,0.205186,4.74551,5.8004,0.896421,-1.12577,-0.1104,44.5861,3.206,0.348,0.531,18.054,2.0,6.41219,30.0,34.673,-0.069,-44.814,0.0441,26.636,16.429,445.861,100,0,48.338,52.125,0.852,0.6807,2024-12-11 09:59:22,0,1,0,0,0,0,0,0.0003262928836035649,0.011585214749508549,1,0.0036625423728813555,1,0.00010772183449651048,0
2024/12/11,09:59:23,2024/12/11,09:59:35,47.3402,57.8635,114.379,139.805,24.9405,30.4846,60.2591,73.6542,-3.47418,-1.17471,-0.1152,44.5178,3.241,0.386,0.478,16.287,1.99937,6.37844,30.0,34.667,-0.072,-44.871,0.0414,26.68,16.429,445.178,100,0,48.333,52.121,0.899,0.7192,2024-12-11 09:59:23,0,1,0,0,0,0,0,3.620517023586719e-05,6.872195826066038e-05,0,0.003585690376569038,1,0.00010523484988027262,0
2024/12/11,09:59:24,2024/12/11,09:59:36,35.7258,43.6673,117.049,143.068,18.0038,22.0058,58.986,72.0982,-2.2258,-1.30524,-0.128,44.5544,5.563,0.242,0.223,-26.712,1.99969,6.39687,30.0,34.673,-0.08,-44.92,0.0358,26.555,16.433,445.544,100,0,48.332,52.129,0.85,0.6766,2024-12-11 09:59:24,0,1,0,0,0,0,0,3.58743541082355e-05,7.118719381463914e-05,0,0.005747264573991031,1,-4.797993411200958e-05,0
2024/12/11,09:59:25,2024/12/11,09:59:37,26.1509,31.9641,114.462,139.906,13.358,16.3274,58.4677,71.4646,-1.8474,-1.50102,-0.1472,44.4836,5.362,0.335,0.21,-26.948,2.00062,6.39719,30.0,34.686,-0.092,-44.994,0.0314,26.507,16.434,444.836,100,0,48.337,52.125,0.826,0.6565,2024-12-11 09:59:25,0,1,0,0,0,0,0,3.770271768849255e-05,7.381045066626739e-05,0,0.004695047619047619,1,-3.658750185542526e-05,0
2024/12/11,09:59:26,2024/12/11,09:59:38,8.24582,10.0788,101.812,124.444,0.657753,0.803967,8.12134,9.92665,0.832341,-1.54997,-0.152,44.508,5.192,0.279,0.126,-27.528,2.0,6.37531,30.0,34.698,-0.095,-45.079,0.0453,26.639,16.436,445.08,100,0,48.332,52.125,0.872,0.6964,2024-12-11 09:59:26,0,1,0,0,0,0,0,0.0002488642730498604,0.0031198489402556886,1,0.01628642857142857,1,-7.454555361813426e-05,0
2024/12/11,09:59:27,2024/12/11,09:59:39,7.99339,9.77025,100.33,122.632,0.531212,0.649296,6.66756,8.14971,0.996592,-1.12577,-0.1104,44.5544,3.245,1.324,-0.303,19.636,2.00031,6.36906,30.0,34.68,-0.069,-45.264,0.0416,26.646,16.438,445.544,100,0,48.335,52.033,0.874,0.698,2024-12-11 09:59:27,0,1,0,0,0,0,0,0.0002164988822014189,0.00325775773137655,1,-0.005711419141914191,0,8.813200244448971e-05,0
2024/12/11,09:59:28,2024/12/11,09:59:40,7.60266,9.29267,189.84,232.04,0.295087,0.360683,7.3684,9.00633,0.251069,-1.23997,-0.1216,44.5324,3.223,1.386,-0.341,28.215,1.99969,6.39719,30.0,34.692,-0.076,-45.298,0.042,26.951,16.44,445.324,100,0,48.332,52.125,0.888,0.7175,2024-12-11 09:59:28,0,1,0,0,0,0,0,0.0002320240547387362,0.005977898043627812,1,-0.005173020527859238,0,6.251993620414673e-05,0
2024/12/11,09:59:29,2024/12/11,09:59:41,8.83231,10.7957,122.911,150.233,0.622653,0.761064,8.66488,10.591,1.30412,-1.43576,-0.1408,44.4983,3.839,0.226,1.033,-3.891,2.00031,6.38125,30.0,34.711,-0.088,-45.22,0.0398,26.896,16.44,444.983,100,0,48.332,52.121,0.882,0.7109,2024-12-11 09:59:29,0,1,0,0,0,0,0,0.00017934606009073505,0.0025440172937414582,1,0.0015334365924491774,1,-0.00040710357234644055,0
2024/12/11,09:59:30,2024/12/11,09:59:42,9.50067,11.6126,112.66,137.704,2.97741,3.63926,35.3065,43.1549,-0.696634,-1.3705,-0.1344,44.5129,4.128,0.257,0.99,-12.28,2.00031,6.37406,30.0,34.701,-0.084,-45.303,0.0382,26.917,16.441,445.129,100,0,48.33,52.129,0.885,0.7143,2024-12-11 09:59:30,0,1,0,0,0,0,0,0.00015359337815122511,0.0004901038150607407,0,0.001473979797979798,1,-0.00011883061889250814,0
2024/12/11,09:59:31,2024/12/11,09:59:43,13.006,15.8972,113.973,139.308,4.92879,6.02442,43.1914,52.7925,-0.901903,-1.12577,-0.1104,44.4397,3.272,1.657,-0.263,40.619,2.00031,6.39438,30.0156,34.716,-0.069,-45.49,0.0367,26.981,16.443,444.397,100,0,48.335,52.121,0.888,0.7185,2024-12-11 09:59:31,0,1,0,0,0,0,0,0.00010355912655697372,0.0002732699100590612,0,-0.005121254752851712,0,3.315911273049559e-05,0
2024/12/11,09:59:32,2024/12/11,09:59:44,22.2666,27.2163,112.89,137.985,9.27915,11.3418,47.0448,57.5024,-1.5674,-1.23997,-0.1216,44.4763,3.205,2.017,-0.364,59.411,1.99969,6.3675,30.0,34.722,-0.076,-45.557,0.0476,26.874,16.445,444.763,100,0,48.335,52.121,0.859,0.6921,2024-12-11 09:59:32,0,1,0,0,0,0,0,0.00010175599328141703,0.0002441775378132696,0,-0.006224615384615386,0,3.813704532830621e-05,0
2024/12/11,09:59:33,2024/12/11,09:59:45,6.44472,7.87733,147.776,180.625,0.249964,0.305529,5.73161,7.0057,1.15612,-1.3705,-0.1344,44.5178,4.49,0.25,0.889,-23.015,1.99969,6.3725,29.9844,34.718,-0.084,-45.484,0.0353,26.628,16.447,445.178,100,0,48.335,52.121,0.87,0.6946,2024-12-11 09:59:33,0,1,0,0,0,0,0,0.00019335052570165962,0.0049850778512105735,1,0.0014016760404949378,1,-5.4142515750597426e-05,0
2024/12/11,09:59:34,2024/12/11,09:59:46,7.24345,8.85361,146.409,178.955,0.330609,0.404101,6.6825,8.16797,1.2992,-1.30524,-0.128,44.4714,4.835,0.176,0.988,-36.019,2.00031,6.38625,30.0,34.73,-0.08,-45.558,0.0383,26.99,16.448,444.714,100,0,48.332,52.125,0.897,0.7257,2024-12-11 09:59:34,0,1,0,0,0,0,0,0.00020251261484513595,0.004436933053849109,1,0.0014847064777327936,1,-4.0725450456703406e-05,0
2024/12/11,09:59:35,2024/12/11,09:59:47,-45.5615,-55.6895,117.143,143.183,-25.099,-30.6783,64.5317,78.8766,3.72168,-1.23997,-0.1216,44.5446,3.3,2.247,-0.329,51.504,1.99937,6.43063,30.0,34.744,-0.076,-45.758,0.0425,26.994,16.45,445.446,100,0,48.332,52.117,0.899,0.7279,2024-12-11 09:59:35,0,1,0,0,0,1,0,-3.9644217157029516e-05,-7.196501852663454e-05,0,-0.005490121580547114,0,3.507009164336751e-05,0
2024/12/11,09:59:36,2024/12/11,09:59:48,55.8241,68.2333,116.398,142.273,27.3045,33.3741,56.9324,69.588,-3.60628,-1.17471,-0.1152,44.5276,3.367,2.193,-0.285,48.664,2.00031,6.39406,30.0,34.735,-0.072,-45.819,0.0393,26.844,16.452,445.276,100,0,48.335,52.125,0.861,0.6926,2024-12-11 09:59:36,0,1,0,0,0,0,0,2.7667082854896007e-05,5.656540130747679e-05,0,-0.005419263157894738,0,3.1737834949860266e-05,0
2024/12/11,09:59:37,2024/12/11,09:59:49,8.03591,9.82223,104.601,127.853,0.970075,1.18571,12.6271,15.434,0.584769,-1.43576,-0.1408,44.5178,3.293,2.174,-0.316,44.934,1.99969,6.40719,30.0,34.753,-0.088,-45.885,0.0433,26.832,16.454,445.178,100,0,48.335,52.121,0.873,0.7021,2024-12-11 09:59:37,0,1,0,0,0,0,0,0.00023331396195328221,0.0019327268510166739,1,-0.005933196202531645,0,4.172541950416166e-05,0
2024/12/11,09:59:38,2024/12/11,09:59:50,6.26229,7.65434,126.358,154.447,1.06149,1.29745,21.4183,26.1794,-0.419724,-1.30524,-0.128,44.5398,2.939,0.303,0.403,17.591,2.0,6.39656,30.0,34.749,-0.08,-45.914,0.0484,26.921,16.454,445.398,100,0,48.334,52.121,0.85,0.6861,2024-12-11 09:59:38,0,1,0,0,0,0,0,0.0003740740208454096,0.002206860168254058,1,0.0058128039702233245,1,0.00013316809732249446,0
2024/12/11,09:59:39,2024/12/11,09:59:51,7.21749,8.82187,117.961,144.182,1.58479,1.93708,25.9014,31.6591,-0.570948,-1.50102,-0.1472,44.5495,2.899,0.249,0.491,16.819,2.00031,6.35656,30.0,34.747,-0.092,-45.949,0.043,26.881,16.454,445.495,100,0,48.332,52.129,0.859,0.6923,2024-12-11 09:59:39,0,1,0,0,0,0,0,0.000256183243759257,0.0011667160948769237,1,0.0037657841140529527,1,0.00010993519234199416,0
2024/12/11,09:59:40,2024/12/11,09:59:52,8.78762,10.741,116.888,142.872,0.616822,0.753936,8.20465,10.0285,1.3328,-1.17471,-0.1152,44.5202,5.462,0.274,0.245,-25.111,1.99969,6.40469,30.0,34.761,-0.072,-45.992,0.0473,26.846,16.459,445.202,100,0,48.333,52.121,0.832,0.6699,2024-12-11 09:59:40,0,1,0,0,0,0,0,0.0002545956698173112,0.003627124194662318,1,0.009131795918367349,1,-8.909601369917567e-05,0
2024/12/11,09:59:41,2024/12/11,09:59:53,8.28841,10.1309,121.864,148.954,0.519377,0.634831,7.6364,9.33391,1.36219,-1.3705,-0.1344,44.5227,3.545,0.323,0.711,12.304,2.00031,6.37844,30.0,34.756,-0.084,-46.094,0.0394,26.619,16.461,445.227,100,0,48.334,52.121,0.835,0.6664,2024-12-11 09:59:41,0,1,0,0,0,0,0,0.00018729285834074324,0.0029888886107779125,1,0.0021833473980309424,1,0.000126167100130039,0
2024/12/11,09:59:42,2024/12/11,09:59:54,8.02812,9.81271,124.896,152.66,0.521515,0.637443,8.1134,9.91694,1.19066,-1.3705,-0.1344,44.5056,3.254,1.318,-0.324,19.263,1.99969,6.39625,30.0,34.787,-0.084,-46.279,0.0435,26.875,16.464,445.056,100,0,48.336,52.125,0.881,0.7099,2024-12-11 09:59:42,0,1,0,0,0,0,0,0.00023570275481681887,0.003628371187789421,1,-0.005840277777777777,0,9.823236256034884e-05,0
2024/12/11,09:59:43,2024/12/11,09:59:55,6.53548,7.98826,173.655,212.257,0.361694,0.442095,9.61062,11.747,-0.0882696,-1.3705,-0.1344,44.53,3.281,1.607,-0.309,30.01,1.99937,6.37344,30.0,34.773,-0.084,-46.334,0.0416,26.679,16.466,445.3,100,0,48.336,52.125,0.88,0.7034,2024-12-11 09:59:43,0,1,0,0,0,0,0,0.00026479462870363,0.004784596924472067,1,-0.005600517799352751,0,5.7666111296234584e-05,0
2024/12/11,09:59:44,2024/12/11,09:59:56,6.03545,7.37709,152.828,186.801,0.337421,0.412427,8.54407,10.4434,1.10144,-1.43576,-0.1408,44.5251,3.264,1.758,-0.312,42.423,2.0,6.39687,30.0,34.787,-0.088,-46.35,0.0404,26.703,16.468,445.251,100,0,48.333,52.117,0.891,0.7131,2024-12-11 09:59:44,0,1,0,0,0,0,0,0.00027042888268480396,0.00483716188381873,1,-0.005231282051282051,0,3.8473469580180556e-05,0
2024/12/11,09:59:45,2024/12/11,09:59:57,6.25626,7.64698,160.758,196.493,0.385499,0.471193,9.90558,12.1075,0.944665,-1.43576,-0.1408,44.5739,4.269,0.214,1.04,-18.586,2.0,6.37437,30.0,34.78,-0.088,-46.302,0.0429,26.644,16.469,445.739,100,0,48.34,52.125,0.892,0.7128,2024-12-11 09:59:45,0,1,0,0,0,0,0,0.0002941709583680985,0.004774097987284014,1,0.001769625,1,-9.902130635962553e-05,0
2024/12/11,09:59:46,2024/12/11,09:59:58,4.92843,6.02398,147.962,180.853,0.480684,0.587536,14.4312,17.6391,-0.347818,-1.43576,-0.1408,44.5398,4.221,0.249,1.028,-9.105,2.0,6.39844,30.0156,34.794,-0.088,-46.364,0.0411,26.662,16.471,445.398,100,0,48.334,52.125,0.9,0.7194,2024-12-11 09:59:46,0,1,0,0,0,0,0,0.00034274809624971846,0.0035141797937938432,1,0.0016432003891050581,1,-0.00018552553542009882,0
2024/12/11,09:59:47,2024/12/11,09:59:59,6.41833,7.84507,166.551,203.574,0.39189,0.479004,10.1693,12.4298,0.64092,-1.50102,-0.1472,44.508,3.354,2.388,-0.372,68.766,2.0,6.40656,30.0,34.796,-0.092,-46.541,0.0469,26.907,16.475,445.08,100,0,48.33,52.129,0.867,0.6997,2024-12-11 09:59:47,0,1,0,0,0,0,0,0.0003427075267242413,0.005612825027431166,1,-0.005912930107526882,0,3.198688305267137e-05,0
2024/12/11,09:59:48,2024/12/11,10:00:00,9.74098,11.9063,108.823,133.013,0.951741,1.16331,10.6325,12.9961,0.899719,-1.23997,-0.1216,44.5202,3.352,2.119,-0.294,52.794,2.00031,6.41031,30.0156,34.804,-0.076,-46.609,0.0392,26.906,16.476,445.202,100,0,48.336,52.129,0.874,0.7049,2024-12-11 09:59:48,0,1,0,0,0,0,0,0.0001577500415769255,0.0016145569015099696,1,-0.005226666666666667,0,2.9106337841421375e-05,0
2024/12/11,09:59:49,2024/12/11,10:00:01,6.95112,8.49629,118.412,144.734,1.51929,1.85701,25.8809,31.634,-0.503461,-1.17471,-0.1152,44.5227,3.006,0.469,0.297,15.69,2.00031,6.40031,30.0,34.801,-0.072,-46.647,0.044,26.705,16.476,445.227,100,0,48.332,52.125,0.9,0.7202,2024-12-11 09:59:49,0,1,0,0,0,0,0,0.00027851626788201033,0.0012742794331562768,1,0.006518518518518518,1,0.00012339069471000637,0
2024/12/11,09:59:50,2024/12/11,10:00:02,10.4587,12.7836,116.714,142.659,3.08858,3.77515,34.4672,42.1289,-0.894807,-1.30524,-0.128,44.5349,3.638,0.797,-0.331,-8.833,1.99937,6.4175,30.0,34.821,-0.08,-46.868,0.042,26.738,16.48,445.349,100,0,48.332,52.121,0.899,0.7202,2024-12-11 09:59:50,0,1,0,0,0,0,0,0.0001686634094103474,0.0005711362503156791,0,-0.005329305135951662,0,-0.00019970564926978377,0
2024/12/11,09:59:51,2024/12/11,10:00:03,7.26681,8.88216,129.758,158.603,0.471311,0.57608,8.41589,10.2867,1.64076,-1.3705,-0.1344,44.5105,3.418,0.97,-0.367,3.71,2.00062,6.425,30.0,34.833,-0.084,-46.903,0.045,26.684,16.482,445.105,100,0,48.335,52.121,0.894,0.7154,2024-12-11 09:59:51,0,1,0,0,0,0,0,0.0002786642281826551,0.004296526073017604,1,-0.005517711171662125,0,0.000545822102425876,0
2024/12/11,09:59:52,2024/12/11,10:00:04,7.38817,9.0305,134.899,164.887,0.375498,0.458968,6.85616,8.38023,1.35258,-1.23997,-0.1216,44.5129,3.362,0.305,0.692,14.713,2.0,6.40469,30.0,34.849,-0.076,-46.831,0.041,26.723,16.483,445.129,100,0,48.338,52.125,0.895,0.717,2024-12-11 09:59:52,0,1,0,0,0,0,0,0.00022752589612854066,0.004476721580407885,1,0.002429190751445087,1,0.0001142527016923809,0
2024/12/11,09:59:53,2024/12/11,10:00:05,26.1086,31.9123,113.082,138.219,10.8146,13.2186,46.8403,57.2525,-1.79701,-1.23997,-0.1216,44.5178,3.519,0.285,0.785,9.607,1.99969,6.37969,30.0,34.833,-0.076,-46.844,0.0428,26.635,16.483,445.178,100,0,48.332,52.125,0.88,0.7028,2024-12-11 09:59:53,0,1,0,0,0,0,0,7.016232199351937e-05,0.00016938583026649155,0,0.0023335541401273883,1,0.00019067763089413968,0
2024/12/11,09:59:54,2024/12/11,10:00:06,71.1956,87.0217,115.874,141.632,31.9676,39.0737,52.0288,63.5944,-5.08458,-1.50102,-0.1472,44.5129,3.597,0.302,0.724,6.921,2.0,6.425,30.0,34.847,-0.092,-46.909,0.0395,26.665,16.483,445.129,100,0,48.33,52.129,0.891,0.712,2024-12-11 09:59:54,0,1,0,0,0,0,0,2.1914977891892195e-05,4.880722982019294e-05,0,0.0021550414364640883,1,0.00022543707556711457,0
2024/12/11,09:59:55,2024/12/11,10:00:07,90.2661,110.331,116.864,142.841,43.0014,52.5602,55.672,68.0474,-6.05389,-1.30524,-0.128,44.4422,5.019,0.359,-0.092,-31.065,2.00094,6.3825,30.0,34.844,-0.08,-47.175,0.0364,26.961,16.487,444.422,100,0,48.334,52.125,0.889,0.7188,2024-12-11 09:59:55,0,1,0,0,0,0,0,1.4678378704740761e-05,3.081202007376504e-05,0,-0.014401739130434783,0,-4.265121519394817e-05,0
2024/12/11,09:59:56,2024/12/11,10:00:08,32.9485,40.2727,109.747,134.142,16.0937,19.6711,53.6055,65.5216,-2.43947,-1.3705,-0.1344,44.6105,4.401,0.318,1.09,-26.381,1.99906,6.40813,30.0,34.847,-0.084,-47.063,0.0406,26.909,16.487,446.105,100,0,48.332,52.121,0.882,0.7118,2024-12-11 09:59:56,0,1,0,0,0,0,0,5.0028377619618486e-05,0.00010242268713844547,0,0.0015122568807339446,1,-6.248284750388536e-05,0
2024/12/11,09:59:57,2024/12/11,10:00:09,7.12848,8.71309,165.902,202.78,0.34895,0.426519,8.12114,9.9264,0.264714,-1.43576,-0.1408,44.5544,4.646,0.37,0.952,-28.067,1.99937,6.36437,30.0,34.854,-0.088,-47.124,0.0357,26.92,16.49,445.544,100,0,48.332,52.125,0.895,0.7225,2024-12-11 09:59:57,0,1,0,0,0,0,0,0.00017878846542320384,0.0036523570712136415,1,0.00133875,1,-4.5408843125378565e-05,0
2024/12/11,09:59:58,2024/12/11,10:00:10,8.9264,10.9107,118.661,145.038,2.28603,2.7942,30.3888,37.144,-0.679439,-1.23997,-0.1216,44.4788,4.26,0.537,-0.408,-42.387,2.00031,6.39656,30.0,34.851,-0.076,-47.449,0.0486,27.059,16.49,444.788,100,0,48.337,52.121,0.9,0.7299,2024-12-11 09:59:58,0,1,0,0,0,0,0,0.0002646038716615881,0.001033214787207517,1,-0.005789117647058823,0,-5.5723688866869555e-05,0
2024/12/11,09:59:59,2024/12/11,10:00:11,8.0939,9.89311,120.483,147.266,0.388355,0.474683,5.78092,7.06597,1.44968,-1.43576,-0.1408,44.552,4.79,0.378,0.649,-28.365,2.00031,6.40719,30.0,34.87,-0.088,-47.243,0.0328,26.99,16.492,445.52,100,0,48.335,52.121,0.901,0.7293,2024-12-11 09:59:59,0,1,0,0,0,0,0,0.00013291985322279746,0.0027702488702347084,1,0.0016576887519260404,1,-3.792843292790412e-05,0
