Date,Time,Date calibrated,Time calibrated,[CH4] dissolved with water vapour (ppm),[CH4] dissolved with water vapour (nmol/L),[CH4] dissolved with constant dry gas flow (ppm),[CH4] dissolved with constant dry gas flow (nmol/L),[C2H6] dissolved (ppm),Delta 13 CH4 (per-mille),Depth (meter),Hydrostatic Pressure Calibrated (bar),[CH4] measured (ppm),[H2O] measured (%),[C13] measured (ppm),[C2H6] measured (ppm),Flow Carrier Gas (sccm),Total Flow (sccm),Cavity Pressure (mbar),Cellule Temperature (Degree Celsius),Hydrostatic pressure (bar),LShift,Error Standard,Ringdown Time (microSec),Box Temperature (Degree Celsius),Box Pressure (mbar),PWM Cellule Temperature,PWM Cellule Pressure,Laser Temperature (Degree Celsius),Laser Flux,Norm Signal,Value Max,datetime,[CH4] dissolved with water vapour (ppm)_RSD,[CH4] dissolved with water vapour (nmol/L)_RSD,Cavity Pressure (mbar)_FLAG,Cellule Temperature (Degree Celsius)_FLAG,Depth (meter)_FLAG,Flow Carrier Gas (sccm)_FLAG,Total Flow (sccm)_FLAG,Error Standard_FLAG,[C2H6] dissolved (ppm)_FLAG,Delta 13 CH4 (per-mille)_FLAG,[CH4] dissolved with water vapour (ppm)_FLAG,[CH4] dissolved with water vapour (nmol/L)_FLAG
2024/07/08,13:36:26,2024/07/08,13:36:42,6.28684,6.97031,73.5752,81.5739,-0.0287068,-19.8186,0.429626,0.0432,1.622,1.262,0.714,0.008,2.00062,4.99937,29.9844,39.999,0.027,-2.742,0.0051,14.39,27.174,3.514,29.78,31.99,15.894,54.879,2.428,1.0477,2024-07-08 13:36:26,4.137213608108367e-06,3.7315413518193603e-06,0,0,0,0,0,0,1,0,0,0
2024/07/08,13:36:27,2024/07/08,13:36:43,6.36349,7.05529,74.4966,82.5954,-0.0574021,-61.5476,0.429626,0.0432,1.636,1.661,0.741,0.005,2.00031,5.0,29.9844,40.005,0.027,-2.743,0.0042,14.423,27.174,3.538,29.6,31.99,15.895,54.879,2.428,1.0478,2024-07-08 13:36:27,2.7720637574664215e-06,2.5002515842722264e-06,0,0,0,0,0,0,1,0,0,0
2024/07/08,13:36:28,2024/07/08,13:36:44,6.13861,6.80597,71.8707,79.6841,0.0956613,-204.23,0.429626,0.0432,1.523,1.599,0.751,0.009,2.0,5.0,29.9688,40.004,0.027,-2.729,0.0053,14.423,27.174,3.538,29.6,31.99,15.897,54.879,2.428,1.0478,2024-07-08 13:36:28,4.575954491326213e-06,4.127258862439887e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:36:29,2024/07/08,13:36:45,6.0206,6.67513,70.4953,78.1591,0.0669612,-25.9326,0.429626,0.0432,1.571,1.618,0.812,0.01,2.0,5.00031,29.9531,40.004,0.027,-2.709,0.0041,14.423,27.181,3.733,29.77,31.99,15.9,54.879,2.428,1.0478,2024-07-08 13:36:29,2.7920805235358607e-06,2.518303014323317e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:36:30,2024/07/08,13:36:46,6.62058,7.34033,77.5156,85.9427,0.0191329,-95.8681,0.493275,0.0496,1.597,1.376,0.684,-0.003,2.00031,5.00031,30.0,40.012,0.031,-2.743,0.0052,14.446,27.181,4.148,29.26,31.99,15.897,54.875,2.428,1.0478,2024-07-08 13:36:30,4.0842343117974555e-06,3.683758087170468e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:36:31,2024/07/08,13:36:47,6.10978,6.774,71.5271,79.3031,0.00478287,-9.18537,0.429626,0.0432,1.638,1.227,0.665,0.0,1.99969,4.99937,30.0,39.99,0.027,-2.759,0.0043,14.477,27.183,3.343,29.95,31.99,15.897,54.879,2.428,1.0479,2024-07-08 13:36:31,3.026295545829801e-06,2.7295541777384118e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:36:32,2024/07/08,13:36:48,6.10855,6.77264,71.5027,79.276,-0.0574061,11.5592,0.429626,0.0432,1.661,1.611,0.649,-0.005,2.00031,4.99969,30.0156,39.997,0.027,-2.733,0.0062,14.446,27.185,3.806,29.94,31.99,15.893,54.879,2.428,1.0478,2024-07-08 13:36:32,6.292819081451408e-06,5.675777835526471e-06,0,0,0,0,0,0,1,0,0,0
2024/07/08,13:36:33,2024/07/08,13:36:49,6.04713,6.70454,70.7913,78.4873,0.0908889,94.7905,0.429626,0.0432,1.526,1.434,0.747,0.013,2.00031,5.0,30.0313,40.014,0.027,-2.719,0.0048,14.457,27.185,4.099,29.94,31.99,15.898,54.879,2.428,1.0479,2024-07-08 13:36:33,3.8100718853406484e-06,3.436477372049387e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:36:34,2024/07/08,13:36:50,6.65171,7.37485,77.8753,86.3415,0.0239162,-218.333,0.429626,0.0432,1.573,1.445,0.522,0.002,2.0,5.0,30.0313,39.995,0.027,-2.727,0.0049,14.457,27.185,3.806,30.12,31.99,15.896,54.875,2.427,1.0481,2024-07-08 13:36:34,3.6095981334123107e-06,3.2556594371410942e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:36:35,2024/07/08,13:36:51,6.65351,7.37684,77.8856,86.3529,0.11959,-191.676,0.493275,0.0496,1.538,1.284,0.685,0.012,2.0,4.99969,29.9531,39.988,0.031,-2.747,0.0067,14.423,27.181,14.054,31.15,31.99,15.893,54.879,2.427,1.0481,2024-07-08 13:36:35,6.746814839084935e-06,6.085261439857718e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:36:36,2024/07/08,13:36:52,5.86928,6.50736,68.7033,76.1723,-0.0143521,45.913,0.493275,0.0496,1.648,1.555,0.811,-0.005,2.00031,5.0,29.9844,40.007,0.031,-2.723,0.0055,14.403,27.183,4.27,30.98,31.99,15.896,54.879,2.428,1.048,2024-07-08 13:36:36,5.153954147697843e-06,4.648582528091269e-06,0,0,0,0,0,0,1,0,0,0
2024/07/08,13:36:37,2024/07/08,13:36:53,6.87735,7.62501,80.5161,89.2693,0.0239179,-46.0451,0.429626,0.0432,1.634,1.559,0.808,-0.002,2.00031,5.00031,30.0313,40.018,0.027,-2.72,0.0065,14.412,27.183,3.733,29.43,31.99,15.899,54.879,2.427,1.0479,2024-07-08 13:36:37,6.143354635142896e-06,5.540976339703161e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:36:38,2024/07/08,13:36:54,5.72754,6.3502,67.0596,74.3499,0.00956588,65.1049,0.493275,0.0496,1.496,1.6,0.61,-0.005,1.99969,5.0,30.0156,40.016,0.031,-2.751,0.0068,14.405,27.185,14.86,28.57,31.99,15.895,54.875,2.427,1.0479,2024-07-08 13:36:38,8.07327404086222e-06,7.281660420144247e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:36:39,2024/07/08,13:36:55,6.22997,6.90725,72.947,80.8773,-0.0143497,93.5857,0.429626,0.0432,1.625,1.215,0.583,0.024,2.0,5.00063,29.9375,39.999,0.027,-2.761,0.0073,14.405,27.185,3.538,28.57,31.99,15.897,54.875,2.427,1.0479,2024-07-08 13:36:39,8.553813260738013e-06,7.715081979079952e-06,0,0,0,0,0,0,1,0,0,0
2024/07/08,13:36:40,2024/07/08,13:36:56,6.13644,6.80356,71.834,79.6434,0.0478352,-197.031,0.429626,0.0432,1.563,1.395,0.525,0.007,1.99969,4.99969,29.9844,39.995,0.027,-2.743,0.0065,14.412,27.186,4.197,29.94,31.99,15.894,54.879,2.426,1.0479,2024-07-08 13:36:40,6.885099503946913e-06,6.209984184750336e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:36:41,2024/07/08,13:36:57,6.19527,6.86879,72.5254,80.4099,0.05262,-324.559,0.429626,0.0432,1.577,1.745,0.793,-0.002,2.0,5.0,29.9844,40.007,0.027,-2.757,0.0056,14.412,27.186,3.953,29.77,31.99,15.895,54.875,2.426,1.0478,2024-07-08 13:36:41,5.061926276013797e-06,4.565578508005049e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:36:42,2024/07/08,13:36:58,6.42282,7.12108,75.1647,83.3362,0.071778,-206.373,0.429626,0.0432,1.593,1.388,0.752,-0.006,2.00094,5.0,30.0156,40.002,0.027,-2.754,0.006,14.41,27.186,3.562,29.25,31.99,15.898,54.879,2.426,1.0479,2024-07-08 13:36:42,5.605014619746467e-06,5.055412942980559e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:36:43,2024/07/08,13:36:59,6.39511,7.09035,74.8933,83.0353,-0.033479,-26.1405,0.493275,0.0496,1.613,1.57,0.722,-0.012,1.99969,5.00094,29.9844,40.019,0.031,-2.727,0.0066,14.401,27.19,4.05,30.63,31.99,15.898,54.879,2.425,1.0479,2024-07-08 13:36:43,6.811454376859819e-06,6.143561319257864e-06,0,0,0,0,0,0,1,0,0,0
2024/07/08,13:36:44,2024/07/08,13:37:00,6.38065,7.07431,74.7026,82.8238,0.0717522,-126.485,0.429626,0.0432,1.556,1.413,0.564,0.02,2.0,5.00031,30.0,40.009,0.027,-2.751,0.0072,14.401,27.19,3.099,29.25,31.99,15.893,54.875,2.425,1.0479,2024-07-08 13:36:44,8.12456411180679e-06,7.327923147275141e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:36:45,2024/07/08,13:37:01,6.26616,6.94738,73.3504,81.3246,-0.0095667,-222.01,0.429626,0.0432,1.526,1.429,0.715,0.014,1.99969,4.99937,30.0156,40.0,0.027,-2.725,0.006,14.401,27.19,4.05,29.25,31.99,15.891,54.879,2.425,1.0478,2024-07-08 13:36:45,5.74514535217741e-06,5.18180954546894e-06,0,0,0,0,0,0,1,0,0,0
2024/07/08,13:36:46,2024/07/08,13:37:02,6.46946,7.17278,75.713,83.9441,0.00956948,-108.866,0.493275,0.0496,1.678,1.212,0.717,0.004,2.00062,4.99969,30.0313,40.002,0.031,-2.754,0.0058,14.395,27.192,3.928,29.94,31.99,15.896,54.879,2.425,1.0476,2024-07-08 13:36:46,5.199815749691628e-06,4.689952849522778e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:36:47,2024/07/08,13:37:03,6.7181,7.44846,78.6654,87.2174,0.00478275,-61.9728,0.493275,0.0496,1.549,1.688,0.74,0.001,1.99969,5.00031,29.9531,40.026,0.031,-2.768,0.0064,14.388,27.195,3.318,29.42,31.99,15.899,54.879,2.425,1.0473,2024-07-08 13:36:47,6.0969619386433664e-06,5.499123308710794e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:36:48,2024/07/08,13:37:04,6.61985,7.33952,77.517,85.9442,-0.00478293,-34.489,0.429626,0.0432,1.548,1.647,0.76,-0.012,1.99969,5.00063,29.9531,40.0,0.027,-2.717,0.0063,14.374,27.197,14.664,29.59,31.99,15.897,54.879,2.426,1.0473,2024-07-08 13:36:48,5.995604130002946e-06,5.407710585978374e-06,0,0,0,0,0,0,1,0,0,0
2024/07/08,13:36:49,2024/07/08,13:37:05,5.97799,6.62788,69.9922,77.6014,-0.00956705,-161.577,0.429626,0.0432,1.533,1.409,0.827,0.019,2.0,5.00063,30.0156,40.035,0.027,-2.757,0.0059,14.374,27.199,4.124,29.42,31.99,15.895,54.879,2.426,1.0473,2024-07-08 13:36:49,5.823027472444751e-06,5.252056464510522e-06,0,0,0,0,0,0,1,0,0,0
2024/07/08,13:36:50,2024/07/08,13:37:06,5.96407,6.61245,69.7943,77.3819,-0.00478502,-102.192,0.429626,0.0432,1.686,1.535,0.598,0.005,2.00062,4.99969,29.9844,40.009,0.027,-2.749,0.0067,14.359,27.199,3.855,29.42,31.99,15.9,54.879,2.427,1.0473,2024-07-08 13:36:50,7.526739290450984e-06,6.788709177385085e-06,0,0,0,0,0,0,1,0,0,0
2024/07/08,13:36:51,2024/07/08,13:37:07,6.45084,7.15213,75.5185,83.7284,0.0430493,-12.3628,0.493275,0.0496,1.686,1.299,0.625,0.025,1.99969,4.99969,30.0313,39.988,0.031,-2.745,0.0035,14.352,27.199,14.835,29.25,31.99,15.898,54.879,2.427,1.0473,2024-07-08 13:36:51,1.8989774975042012e-06,1.7127764735819962e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:36:52,2024/07/08,13:37:08,6.14407,6.81202,71.9111,79.7288,0.100471,-275.381,0.429626,0.0432,1.487,1.67,0.76,-0.003,2.00031,4.99969,30.0,39.978,0.027,-2.736,0.0054,14.359,27.2,3.733,30.11,31.99,15.91,54.875,2.427,1.0473,2024-07-08 13:36:52,4.746039677282323e-06,4.280668582887308e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:36:53,2024/07/08,13:37:09,6.46667,7.16969,75.7009,83.9307,0.0287024,29.844,0.429626,0.0432,1.743,1.455,0.797,0.005,2.0,5.0,30.0156,40.005,0.027,-2.745,0.0069,14.359,27.199,10.687,29.94,31.99,15.893,54.879,2.427,1.0473,2024-07-08 13:36:53,7.362367338985908e-06,6.640454468742721e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:36:54,2024/07/08,13:37:10,6.1219,6.78744,71.695,79.4892,0.00956468,8.34512,0.493275,0.0496,1.452,1.571,0.758,0.002,1.99937,5.00063,30.0,40.021,0.031,-2.728,0.0068,14.363,27.195,4.343,29.93,31.99,15.897,54.875,2.427,1.0472,2024-07-08 13:36:54,7.5532106045508745e-06,6.812583241988142e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:36:55,2024/07/08,13:37:11,6.58559,7.30154,77.0789,85.4585,0.0334903,-96.3299,0.429626,0.0432,1.579,1.71,0.852,-0.003,2.00031,4.99969,30.0,40.002,0.027,-2.735,0.0066,14.375,27.192,3.709,29.93,31.99,15.897,54.879,2.427,1.0472,2024-07-08 13:36:55,6.614441530675307e-06,5.96586473538459e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:36:56,2024/07/08,13:37:12,5.91414,6.55709,69.2454,76.7733,0.00956634,-65.5725,0.429626,0.0432,1.555,1.423,0.57,0.01,1.99969,5.00031,30.0,39.988,0.027,-2.768,0.0074,14.394,27.192,10.126,29.93,31.99,15.896,54.879,2.428,1.0472,2024-07-08 13:36:56,9.25916532243065e-06,8.351265576650618e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:36:57,2024/07/08,13:37:13,6.20367,6.87809,72.588,80.4794,0.0191404,-53.8641,0.429626,0.0432,1.57,1.157,0.457,0.011,2.00031,4.99906,30.0313,39.997,0.027,-2.757,0.0095,14.376,27.193,4.099,30.62,31.99,15.898,54.879,2.428,1.0472,2024-07-08 13:36:57,1.454784023005737e-05,1.3121375265517025e-05,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:36:58,2024/07/08,13:37:14,6.18678,6.85937,72.4388,80.3139,0.023917,-94.5888,0.429626,0.0432,1.627,1.425,0.588,0.015,2.0,5.00063,29.9844,39.988,0.027,-2.764,0.0068,14.387,27.193,3.855,30.11,31.99,15.893,54.879,2.428,1.0472,2024-07-08 13:36:58,7.474001015067612e-06,6.741143865981861e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:36:59,2024/07/08,13:37:15,6.40495,7.10126,74.9559,83.1047,0.033492,-121.944,0.429626,0.0432,1.621,1.574,0.76,-0.007,2.00031,4.99937,30.0625,40.0,0.027,-2.723,0.0053,14.366,27.193,3.831,30.28,31.99,15.897,54.879,2.429,1.0472,2024-07-08 13:36:59,4.385670458005137e-06,3.955636042054509e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:37:00,2024/07/08,13:37:16,6.39136,7.08619,74.8249,82.9595,0.0239154,-94.5118,0.429626,0.0432,1.617,1.531,0.662,0.015,1.99969,4.99969,29.9844,39.995,0.027,-2.71,0.0055,14.366,27.195,4.148,30.8,31.99,15.896,54.879,2.43,1.0473,2024-07-08 13:37:00,4.732951985179993e-06,4.268866626494632e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:37:01,2024/07/08,13:37:17,6.41943,7.11731,75.149,83.3187,0.0239169,-7.922,0.429626,0.0432,1.588,1.249,0.559,-0.002,1.99969,4.99969,29.9531,39.993,0.027,-2.759,0.009,14.359,27.195,4.197,30.8,31.99,15.896,54.879,2.43,1.0472,2024-07-08 13:37:01,1.2617942714540074e-05,1.1380704226737347e-05,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:37:02,2024/07/08,13:37:18,6.23912,6.9174,73.0381,80.9783,0.0143519,-110.966,0.493275,0.0496,1.639,1.355,0.687,0.002,2.00031,5.00031,30.0156,39.99,0.031,-2.772,0.0047,14.375,27.195,3.245,30.63,31.99,15.895,54.883,2.43,1.0474,2024-07-08 13:37:02,3.540563412788983e-06,3.19339636279527e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:37:03,2024/07/08,13:37:19,6.26217,6.94296,73.3041,81.2733,0.0669708,-171.152,0.493275,0.0496,1.703,1.429,0.762,0.001,2.0,4.99969,30.0313,40.009,0.031,-2.755,0.0045,14.375,27.195,4.197,30.28,31.99,15.896,54.879,2.43,1.0473,2024-07-08 13:37:03,3.2337033328702347e-06,2.9166234574302597e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:37:04,2024/07/08,13:37:20,6.28895,6.97264,73.6332,81.6381,0.0143496,-170.007,0.429626,0.0432,1.678,1.629,0.778,-0.001,2.0,5.00031,29.9688,40.007,0.027,-2.756,0.0046,14.381,27.193,3.733,30.8,31.99,15.897,54.879,2.43,1.0474,2024-07-08 13:37:04,3.3646316157705183e-06,3.034718557103192e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:37:05,2024/07/08,13:37:21,6.31971,7.00675,74.0027,82.0479,0.0334782,-131.762,0.429626,0.0432,1.515,1.494,0.587,-0.002,1.99969,5.00031,30.0,39.999,0.027,-2.763,0.0065,14.375,27.197,3.367,29.25,31.99,15.895,54.879,2.43,1.0473,2024-07-08 13:37:05,6.68543335058096e-06,6.0298997395368745e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:37:06,2024/07/08,13:37:22,6.65723,7.38096,77.9152,86.3857,0.0191378,-174.462,0.429626,0.0432,1.511,1.539,0.639,-0.001,2.00062,4.99969,30.0,39.999,0.027,-2.751,0.007,14.388,27.197,9.174,29.08,31.99,15.894,54.879,2.43,1.0474,2024-07-08 13:37:06,7.36041867263111e-06,6.638702824564827e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:37:07,2024/07/08,13:37:23,6.31314,6.99947,73.9058,81.9404,0.0143508,-63.2703,0.429626,0.0432,1.635,1.453,0.779,0.009,2.00031,5.0,29.9844,40.004,0.027,-2.765,0.0042,14.381,27.197,4.148,29.08,31.99,15.9,54.879,2.43,1.0476,2024-07-08 13:37:07,2.794172155219114e-06,2.5201908144473795e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:37:08,2024/07/08,13:37:24,6.52404,7.23329,76.397,84.7025,0.0047825,-164.077,0.493275,0.0496,1.557,1.3,0.498,0.021,1.99969,5.00031,30.0781,40.011,0.031,-2.772,0.0092,14.375,27.199,3.904,29.94,31.99,15.895,54.879,2.43,1.0476,2024-07-08 13:37:08,1.2973556262683859e-05,1.170145258934731e-05,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:37:09,2024/07/08,13:37:25,6.26839,6.94985,73.4029,81.3828,0.0478253,-137.672,0.493275,0.0496,1.639,1.457,0.822,0.006,1.99969,5.00031,29.9844,40.014,0.031,-2.76,0.0043,14.381,27.197,3.977,29.42,31.99,15.891,54.879,2.431,1.0476,2024-07-08 13:37:09,2.9497207416896526e-06,2.6604890753037838e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:37:10,2024/07/08,13:37:26,6.44347,7.14397,75.4226,83.6221,0.0287032,-49.2833,0.429626,0.0432,1.552,1.388,0.758,0.002,2.00031,4.99969,29.9688,40.009,0.027,-2.762,0.0058,14.386,27.197,4.075,29.76,31.99,15.897,54.879,2.43,1.0478,2024-07-08 13:37:10,5.220789419365652e-06,4.708866358621326e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:37:11,2024/07/08,13:37:27,6.15058,6.81923,72.0153,79.8443,-0.0669588,-75.0896,0.429626,0.0432,1.669,1.454,0.712,0.007,1.99969,5.0,30.0156,40.018,0.027,-2.768,0.0032,14.394,27.199,3.709,29.76,31.99,15.895,54.879,2.43,1.0479,2024-07-08 13:37:11,1.6648836369903328e-06,1.5016358151873452e-06,0,0,0,0,0,0,1,0,0,0
2024/07/08,13:37:12,2024/07/08,13:37:28,6.09889,6.76193,71.4057,79.1685,0.0526105,-110.002,0.493275,0.0496,1.499,1.547,0.667,0.002,1.99969,4.99969,30.0,40.004,0.031,-2.713,0.005,14.399,27.199,4.27,29.76,31.99,15.897,54.879,2.43,1.0476,2024-07-08 13:37:12,4.099106558734459e-06,3.6971692992976856e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:37:13,2024/07/08,13:37:29,6.13471,6.80163,71.8278,79.6365,-0.0191315,-93.81,0.429626,0.0432,1.572,1.563,0.71,0.004,2.0,5.0,29.9531,40.021,0.027,-2.752,0.0042,14.399,27.199,4.099,29.24,31.99,15.895,54.875,2.43,1.0476,2024-07-08 13:37:13,2.875441544914103e-06,2.5934959708187592e-06,0,0,0,0,0,0,1,0,0,0
2024/07/08,13:37:14,2024/07/08,13:37:30,6.19273,6.86597,72.5514,80.4387,0.0621589,-162.715,0.429626,0.0432,1.568,1.416,0.668,0.005,1.99969,5.00156,30.0,40.002,0.027,-2.818,0.0061,14.392,27.2,7.588,29.41,31.99,15.899,54.879,2.43,1.0477,2024-07-08 13:37:14,6.0086585399331154e-06,5.419481879472238e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:37:15,2024/07/08,13:37:31,6.48808,7.19343,76.4124,84.7195,0.028606,-34.3513,0.429626,0.0432,1.623,1.409,0.668,0.007,1.99594,5.01344,30.0313,40.009,0.027,-2.751,0.0046,14.4,27.199,3.66,29.76,31.99,15.898,54.879,2.43,1.0478,2024-07-08 13:37:15,3.2613654578858463e-06,2.941573074319205e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:37:16,2024/07/08,13:37:32,5.95194,6.599,70.608,78.284,-0.0331864,-57.9224,0.429626,0.0432,1.62,1.295,0.693,0.005,1.9825,5.02156,30.0156,40.005,0.027,-2.757,0.0059,14.386,27.204,3.855,29.58,31.99,15.897,54.879,2.43,1.0478,2024-07-08 13:37:16,5.848513257862143e-06,5.275041672980755e-06,0,0,0,0,0,0,1,0,0,0
2024/07/08,13:37:17,2024/07/08,13:37:33,6.10654,6.7704,70.5628,78.234,0.0528757,10.8344,0.429626,0.0432,1.627,1.6,0.78,0.005,1.99812,4.95937,29.9844,40.004,0.027,-2.744,0.005,14.406,27.207,4.124,29.76,31.99,15.894,54.879,2.43,1.0478,2024-07-08 13:37:17,4.093971381502455e-06,3.6925440151246603e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:37:18,2024/07/08,13:37:34,6.28632,6.96973,68.8995,76.3898,0.0647116,40.0453,0.429626,0.0432,1.581,1.422,0.66,0.003,2.06,4.87125,29.9531,39.997,0.027,-2.779,0.0061,14.399,27.207,3.758,29.76,31.99,15.893,54.879,2.43,1.0477,2024-07-08 13:37:18,5.919202331411701e-06,5.338800785683234e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:37:19,2024/07/08,13:37:35,6.43685,7.13663,74.8163,82.9499,0.0767939,-215.463,0.429626,0.0432,1.587,1.243,0.606,0.014,2.0025,4.98094,30.0313,40.0,0.027,-2.774,0.0073,14.406,27.207,3.587,29.07,31.99,15.897,54.879,2.429,1.0477,2024-07-08 13:37:19,8.278894179606486e-06,7.467109826346608e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:37:20,2024/07/08,13:37:36,6.34939,7.03966,74.0109,82.0569,0.0383427,131.185,0.429626,0.0432,1.594,1.432,0.611,0.003,2.00125,4.98813,30.0469,40.005,0.027,-2.723,0.0045,14.406,27.211,3.465,29.75,31.99,15.897,54.879,2.429,1.0477,2024-07-08 13:37:20,3.189282749996456e-06,2.876559379288204e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:37:21,2024/07/08,13:37:37,6.63053,7.35136,76.6145,84.9436,-0.0385318,-160.445,0.429626,0.0432,1.602,1.519,0.65,0.007,2.00781,4.96906,30.0,40.005,0.027,-2.748,0.0067,14.411,27.211,3.66,29.58,31.99,15.895,54.879,2.429,1.0474,2024-07-08 13:37:21,6.770197857486506e-06,6.1063531101728126e-06,0,0,0,0,0,0,1,0,0,0
2024/07/08,13:37:22,2024/07/08,13:37:38,5.96897,6.61789,69.7517,77.3346,0.0383159,10.1319,0.429626,0.0432,1.687,1.418,0.641,0.004,2.00281,4.99719,30.0,40.011,0.027,-2.786,0.0038,14.415,27.207,4.124,29.41,31.99,15.895,54.879,2.428,1.0474,2024-07-08 13:37:22,2.419177848104447e-06,2.1819643421090407e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:37:23,2024/07/08,13:37:39,6.39097,7.08576,74.6763,82.7947,0.0335231,-188.704,0.429626,0.0432,1.6,1.443,0.714,0.003,2.00219,4.99625,29.9844,40.005,0.027,-2.756,0.0039,14.415,27.207,3.221,29.41,31.99,15.9,54.883,2.428,1.0471,2024-07-08 13:37:23,2.3799204189661347e-06,2.146558731879149e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:37:24,2024/07/08,13:37:40,6.36758,7.05982,74.4734,82.5697,0.0478628,-108.723,0.429626,0.0432,1.654,1.568,0.639,0.001,2.00125,4.99812,30.0,40.016,0.027,-2.769,0.0042,14.411,27.211,11.444,29.75,31.99,15.899,54.879,2.427,1.0474,2024-07-08 13:37:24,2.770283215915622e-06,2.498647274293112e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:37:25,2024/07/08,13:37:41,6.32751,7.0154,74.0418,82.0912,-0.00478538,-59.2996,0.429626,0.0432,1.589,1.386,0.639,0.01,2.00125,4.99969,30.0156,40.004,0.027,-2.751,0.0058,14.413,27.211,4.465,29.58,31.99,15.893,54.879,2.427,1.0474,2024-07-08 13:37:25,5.316467299142948e-06,4.795164922883941e-06,0,0,0,0,0,0,1,0,0,0
2024/07/08,13:37:26,2024/07/08,13:37:42,6.20277,6.8771,72.6215,80.5164,-0.0287003,-156.431,0.429626,0.0432,1.633,1.454,0.743,0.006,2.00031,5.00031,30.0781,40.009,0.027,-2.733,0.0053,14.41,27.211,3.66,29.4,31.99,15.895,54.879,2.427,1.0477,2024-07-08 13:37:26,4.528621889897578e-06,4.084570531183202e-06,0,0,0,0,0,0,1,0,0,0
2024/07/08,13:37:27,2024/07/08,13:37:43,12.8644,14.2629,150.59,166.961,0.0143526,-2556.08,0.429626,0.0432,1.559,1.442,0.683,-0.014,2.00031,5.00031,29.9688,40.0,0.027,-2.8,0.0052,14.41,27.211,15.128,29.4,31.99,15.895,54.879,2.426,1.0477,2024-07-08 13:37:27,2.101924691396412e-06,1.895827636735867e-06,0,0,0,0,0,0,0,0,0,0
2024/07/08,13:37:28,2024/07/08,13:37:44,8.99579,9.97376,105.254,116.697,-0.181851,63.639,0.429626,0.0432,1.546,1.353,0.646,0.011,2.00031,4.99937,29.9688,40.007,0.027,-2.777,0.0068,14.403,27.213,3.514,29.92,31.99,15.895,54.879,2.426,1.0478,2024-07-08 13:37:28,5.140182240803754e-06,4.636165297741273e-06,0,0,0,0,0,0,1,0,0,0
2024/07/08,13:37:29,2024/07/08,13:37:45,9.51581,10.5503,111.393,123.503,0.0239237,-124.095,0.429626,0.0432,1.555,1.414,0.665,-0.004,2.0,5.00094,30.0313,40.004,0.027,-2.771,0.0063,14.403,27.213,3.538,29.92,31.99,15.901,54.883,2.426,1.0478,2024-07-08 13:37:29,4.170953392301864e-06,3.761978332369696e-06,0,0,0,0,0,0,0,0,0,0
