Date,Time,Date calibrated,Time calibrated,[CH4] dissolved with water vapour (ppm),[CH4] dissolved with water vapour (nmol/L),[CH4] dissolved with constant dry gas flow (ppm),[CH4] dissolved with constant dry gas flow (nmol/L),[N2O] dissolved with water vapour (ppm),[N2O] dissolved with water vapour (nmol/L),[N2O] dissolved with constant dry gas flow (ppm),[N2O] dissolved with constant dry gas flow (nmol/L),[NH3] dissolved (ppm),Depth (meter),Hydrostatic Pressure Calibrated (bar),Carrier gas pressure calibrated (bar),[CH4] measured (ppm),[N2O] measured (ppm),[NH3] measured (ppm),[H2O] measured (%),Flow Carrier Gas (sccm),Total Flow (sccm),Cavity Pressure (mbar),Cellule Temperature (Degree Celsius),Hydrostatic pressure (bar),LShift,Error Standard,Ringdown Time (microSec),Box Temperature (Degree Celsius),Carrier gas pressure (dbar),PWM Cellule Temperature,PWM Cellule Pressure,Laser Temperature (Degree Celsius),Laser Flux,Norm Signal,Value Max,datetime,[CH4] dissolved with water vapour (ppm)_RSD,[CH4] dissolved with water vapour (nmol/L)_RSD,[N2O] dissolved with water vapour (ppm)_RSD,[N2O] dissolved with water vapour (nmol/L)_RSD,Cavity Pressure (mbar)_FLAG,Cellule Temperature (Degree Celsius)_FLAG,Depth (meter)_FLAG,Flow Carrier Gas (sccm)_FLAG,Total Flow (sccm)_FLAG,Error Standard_FLAG,[CH4] dissolved with water vapour (ppm)_FLAG,[CH4] dissolved with water vapour (nmol/L)_FLAG,[N2O] dissolved with water vapour (ppm)_FLAG,[N2O] dissolved with water vapour (nmol/L)_FLAG
2024/12/11,10:56:06,2024/12/11,10:56:30,5.78564,11.0605,23.3229,44.5868,0.899843,1.72025,3.62742,6.93461,0.783247,14.9939,1.4704,43.4296,3.264,0.58,-0.006,13.736,2.00031,3.27531,29.9844,39.658,0.919,-2.61,0.0117,26.351,19.392,434.296,52.36,0.0,48.323,52.136,0.892,0.705,2024-12-11 10:56:06,2.366030378661652e-05,1.2376474842909453e-05,0.00015212653762934202,7.957564307513443e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:07,2024/12/11,10:56:31,6.93343,13.2548,26.8616,51.3518,0.963368,1.84169,3.73229,7.1351,-0.274359,15.1244,1.4832,43.4003,3.51,0.481,-0.068,29.716,2.00031,3.24063,30.0,39.643,0.927,-2.638,0.0125,26.624,19.39,434.003,52.39,0.0,48.329,52.132,0.908,0.7243,2024-12-11 10:56:07,2.2535743492037854e-05,1.1788182394302444e-05,0.00016219139518854688,8.484055405632871e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:08,2024/12/11,10:56:32,6.33641,12.1134,25.2697,48.3087,1.30714,2.49889,5.21292,9.96564,-0.174412,15.1897,1.4896,43.4222,4.208,0.213,-0.019,13.06,2.00031,3.28094,30.0,39.655,0.931,-2.633,0.0117,26.427,19.388,434.222,52.93,0.0,48.323,52.136,0.906,0.7179,2024-12-11 10:56:08,2.1603715668651494e-05,1.1300708306503541e-05,0.00010472481907064278,5.478032246317365e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:09,2024/12/11,10:56:33,5.62832,10.7598,21.9391,41.9413,1.84632,3.52965,7.19692,13.7585,0.016701,15.3692,1.5072,43.3808,3.244,0.629,-0.003,4.897,2.00031,3.255,30.0,39.629,0.942,-2.632,0.0136,26.608,19.39,433.808,52.62,0.0,48.325,52.14,0.903,0.7205,2024-12-11 10:56:09,3.286238166984108e-05,1.71899105931337e-05,0.00010017765067810563,5.240179621208901e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:10,2024/12/11,10:56:34,6.92311,13.235,27.1804,51.9614,0.817267,1.56238,3.20863,6.13399,0.718249,15.4344,1.5136,43.4125,4.211,0.286,0.049,6.528,2.00031,3.26375,30.0,39.648,0.946,-2.637,0.009,26.414,19.39,434.125,53.16,0.0,48.33,52.132,0.901,0.7136,2024-12-11 10:56:10,1.1699944100267074e-05,6.120136003022289e-06,9.911081690561346e-05,5.184398161778824e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:11,2024/12/11,10:56:35,6.21863,11.8883,23.9286,45.7447,1.57583,3.01255,6.06361,11.5919,-0.179008,15.6792,1.5376,43.3881,4.339,0.259,0.023,15.035,1.99937,3.24906,30.0,39.656,0.961,-2.641,0.0103,26.646,19.394,433.881,52.85,0.0,48.324,52.132,0.908,0.7251,2024-12-11 10:56:11,1.70600276909866e-05,8.923899968876965e-06,6.732325187361581e-05,3.5216013012232164e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:12,2024/12/11,10:56:36,6.00497,11.4798,23.8129,45.5236,0.936308,1.78996,3.71296,7.09813,0.721463,15.4344,1.5136,43.3759,4.085,0.246,0.223,-0.033,2.0,3.28094,30.0,39.653,0.946,-2.627,0.0126,26.358,19.392,433.759,53.4,0.0,48.329,52.132,0.905,0.7148,2024-12-11 10:56:12,2.6438100440135423e-05,1.382950922489939e-05,0.00016955958936589241,8.869471943507118e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:13,2024/12/11,10:56:37,6.70433,12.8168,25.9678,49.6431,1.12033,2.14176,4.33936,8.29563,-0.198461,15.5649,1.5264,43.3856,3.65,0.413,-0.066,25.635,2.0,3.25719,30.0,39.649,0.954,-2.665,0.0129,26.677,19.394,433.856,52.39,0.0,48.328,52.14,0.909,0.7268,2024-12-11 10:56:13,2.4821272222578543e-05,1.2983740091130391e-05,0.00014853659189703033,7.769778126400717e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:14,2024/12/11,10:56:39,6.70858,12.8249,25.5605,48.8645,0.895112,1.7112,3.41048,6.51989,1.0076,15.9402,1.5632,43.3588,3.682,0.588,-0.031,20.282,2.0,3.23156,29.9844,39.648,0.977,-2.67,0.0128,26.621,19.395,433.588,53.11,0.0,48.328,52.136,0.901,0.7193,2024-12-11 10:56:14,2.442245601900849e-05,1.2775148344236602e-05,0.00018303854713153214,9.574567554932212e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:15,2024/12/11,10:56:40,7.31984,13.9935,27.5597,52.6864,0.871225,1.66554,3.28022,6.27086,0.543663,15.8097,1.5504,43.3759,4.268,0.264,0.283,-2.979,1.99969,3.21844,30.0,39.661,0.969,-2.652,0.0132,26.614,19.395,433.759,53.11,0.0,48.33,52.136,0.882,0.7037,2024-12-11 10:56:15,2.380379899014186e-05,1.2451495337120806e-05,0.00019999426095440326,0.00010461471955041608,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:16,2024/12/11,10:56:40,7.1566,13.6814,27.8675,53.2748,0.851795,1.62839,3.31685,6.34089,0.531538,15.9891,1.568,43.3832,4.61,0.257,0.005,9.474,2.00031,3.25438,30.0156,39.66,0.98,-2.684,0.0102,26.64,19.394,433.832,52.62,0.0,48.328,52.132,0.904,0.722,2024-12-11 10:56:16,1.4537629600648355e-05,7.604484921133803e-06,0.00012214206469866577,6.389132824446233e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:17,2024/12/11,10:56:41,5.92916,11.3349,23.8296,45.5555,2.71378,5.18799,10.9068,20.8508,-0.1209,15.9891,1.568,43.4393,3.745,0.577,-0.006,10.003,2.0,3.28313,30.0,39.67,0.98,-2.674,0.013,26.738,19.395,434.393,52.65,0.0,48.329,52.132,0.905,0.7251,2024-12-11 10:56:17,2.85031943816662e-05,1.4909703658611898e-05,6.22747606659346e-05,3.257523626683937e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:18,2024/12/11,10:56:42,5.83081,11.1469,23.3296,44.5996,1.64575,3.14621,6.58478,12.5883,0.0786012,16.1197,1.5808,43.3466,4.121,0.405,-0.077,42.711,1.99969,3.27594,29.9844,39.66,0.988,-2.721,0.0119,26.661,19.394,433.466,53.02,0.0,48.325,52.136,0.904,0.7227,2024-12-11 10:56:18,2.428650564844336e-05,1.2703980478877537e-05,8.604587574054384e-05,4.500971009563889e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:19,2024/12/11,10:56:43,6.05135,11.5685,24.2147,46.2918,1.08979,2.08338,4.36085,8.33673,0.772308,16.3644,1.6048,43.4174,4.725,0.256,0.002,12.885,2.00062,3.27375,30.0,39.656,1.003,-2.706,0.01,26.605,19.392,434.174,52.37,0.0,48.33,52.136,0.9,0.7176,2024-12-11 10:56:19,1.6525238169995124e-05,8.644163028914725e-06,9.176079795189899e-05,4.799892482408394e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:20,2024/12/11,10:56:44,6.59358,12.6051,25.8055,49.3329,0.95152,1.81904,3.72399,7.11923,1.23043,16.4297,1.6112,43.4491,4.709,0.249,-0.019,21.087,2.00062,3.245,30.0,39.643,1.007,-2.745,0.0127,26.66,19.394,434.491,52.39,0.0,48.331,52.136,0.908,0.7257,2024-12-11 10:56:20,2.4461673324658228e-05,1.2795614473506755e-05,0.00016950773499243316,8.866764886973348e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:21,2024/12/11,10:56:45,7.18671,13.739,28.4527,54.3935,1.01286,1.93631,4.00998,7.66596,-0.333302,16.3644,1.6048,43.4369,4.643,0.281,0.125,1.871,2.0,3.26625,29.9844,39.649,1.003,-2.68,0.0109,26.681,19.394,434.369,52.6,0.0,48.329,52.136,0.906,0.7243,2024-12-11 10:56:21,1.6531904028407992e-05,8.647645389038502e-06,0.00011730150267559187,6.135897661015023e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:22,2024/12/11,10:56:46,6.27016,11.9868,24.7609,47.336,0.896473,1.71381,3.54018,6.76783,0.775026,16.6254,1.6304,43.3856,4.865,0.219,0.026,11.646,2.0,3.25594,30.0,39.674,1.019,-2.72,0.0124,26.681,19.394,433.856,52.11,0.0,48.331,52.136,0.909,0.7273,2024-12-11 10:56:22,2.4522500223279787e-05,1.282744352120666e-05,0.00017151659893828368,8.971823014219779e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:23,2024/12/11,10:56:47,6.3739,12.1851,25.4355,48.6255,2.38008,4.55005,9.49788,18.1573,-0.0294178,16.8702,1.6544,43.4247,4.241,0.256,0.292,-3.589,1.99937,3.26094,30.0,39.66,1.034,-2.689,0.0134,26.609,19.394,434.247,51.79,0.0,48.324,52.14,0.89,0.7101,2024-12-11 10:56:23,2.8171135411600436e-05,1.4736030069511127e-05,7.544284225740312e-05,3.9463302601070325e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:24,2024/12/11,10:56:49,7.92833,15.1567,30.4917,58.2915,0.848793,1.62265,3.26438,6.24058,0.537141,16.8049,1.648,43.4222,3.874,0.366,0.148,-6.464,2.00031,3.22781,30.0,39.655,1.03,-2.731,0.0112,26.519,19.394,434.222,52.68,0.0,48.33,52.14,0.891,0.7084,2024-12-11 10:56:24,1.5821743040463756e-05,8.276207881662895e-06,0.0001477863271728207,7.73056420053616e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:25,2024/12/11,10:56:49,7.75338,14.8223,30.8164,58.9124,0.830063,1.58685,3.29915,6.30705,0.525289,17.0497,1.672,43.4344,4.017,0.702,-0.001,18.869,1.99969,3.26219,30.0,39.668,1.045,-2.742,0.0123,26.706,19.394,434.344,52.68,0.0,48.33,52.136,0.908,0.7272,2024-12-11 10:56:25,1.951278023262113e-05,1.0206917954703386e-05,0.000182263273992456,9.533982417997919e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:26,2024/12/11,10:56:50,6.38898,12.2139,25.228,48.2289,1.72379,3.29541,6.8067,13.0125,0.075576,17.2454,1.6912,43.4271,4.374,0.345,-0.099,46.147,2.00031,3.24375,30.0156,39.674,1.057,-2.772,0.0126,26.502,19.395,434.271,51.85,0.0,48.328,52.14,0.886,0.7036,2024-12-11 10:56:26,2.4849036935473267e-05,1.2998305209638199e-05,9.20993856560254e-05,4.817609948382751e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:27,2024/12/11,10:56:51,7.35521,14.0611,29.4426,56.286,0.848248,1.62161,3.3955,6.49125,0.647266,17.1802,1.6848,43.3954,3.941,0.315,0.267,-6.808,1.99937,3.255,30.0,39.668,1.053,-2.74,0.0141,26.71,19.392,433.954,52.56,0.0,48.33,52.136,0.908,0.7271,2024-12-11 10:56:27,2.70298196788399e-05,1.4139007616758291e-05,0.00023437721043845667,0.00012260037863604689,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:28,2024/12/11,10:56:52,6.62732,12.6696,26.6295,50.9082,1.66594,3.1848,6.69397,12.797,-0.192132,17.2454,1.6912,43.3686,3.86,0.606,0.013,4.113,2.0,3.27125,30.0,39.658,1.057,-2.747,0.0131,26.342,19.392,433.686,52.59,0.0,48.328,52.14,0.911,0.7192,2024-12-11 10:56:28,2.5894328325778748e-05,1.3545021152996148e-05,0.00010301091275796248,5.38840743531776e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:29,2024/12/11,10:56:53,7.12285,13.6169,28.2785,54.0605,0.967886,1.85033,3.84261,7.346,1.16501,17.4249,1.7088,43.3832,3.856,0.404,0.087,-5.236,2.0,3.25719,30.0,39.651,1.068,-2.761,0.0122,26.653,19.392,433.832,52.62,0.0,48.328,52.132,0.91,0.7269,2024-12-11 10:56:29,2.08961300602989e-05,1.093053485007601e-05,0.0001537784408494389,8.043970534985652e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:30,2024/12/11,10:56:54,6.59259,12.6032,25.8298,49.3792,1.68159,3.21474,6.58848,12.5953,0.307508,17.5554,1.7216,43.3539,3.964,0.276,0.241,-5.019,2.0,3.23875,30.0,39.658,1.076,-2.776,0.0146,26.279,19.392,433.539,52.65,0.0,48.325,52.136,0.911,0.7179,2024-12-11 10:56:30,3.233327114229764e-05,1.691316491049892e-05,0.00012676098216568842,6.630707304478745e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:31,2024/12/11,10:56:55,6.79651,12.993,27.6032,52.7695,1.96953,3.76518,7.99898,15.2918,-0.0905815,17.4902,1.7152,43.41,4.614,0.287,-0.082,25.439,2.00031,3.28469,30.0156,39.651,1.072,-2.819,0.0143,26.643,19.395,434.1,52.34,0.0,48.327,52.136,0.905,0.7225,2024-12-11 10:56:31,3.0087500790847073e-05,1.5738474563226353e-05,0.00010382680131808097,5.431081648154936e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:32,2024/12/11,10:56:56,7.46192,14.2651,30.531,58.3666,1.0761,2.0572,4.40294,8.4172,0.927635,17.4902,1.7152,43.3246,4.288,0.396,-0.053,38.468,2.0,3.29469,30.0,39.67,1.072,-2.795,0.0135,26.602,19.394,433.246,52.71,0.0,48.326,52.132,0.91,0.7254,2024-12-11 10:56:32,2.4424008834187446e-05,1.2775935675179283e-05,0.0001693615834959576,8.859128913085747e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:33,2024/12/11,10:56:57,6.80934,13.0175,26.8981,51.4215,1.1212,2.14341,4.42891,8.46684,0.66606,17.7349,1.7392,43.4125,3.752,0.551,0.005,-0.481,2.00031,3.25625,30.0,39.656,1.087,-2.787,0.0144,26.283,19.395,434.125,52.56,0.0,48.328,52.132,0.902,0.7106,2024-12-11 10:56:33,3.0452290530359772e-05,1.5929325907432304e-05,0.0001849447021048876,9.674304029560375e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:34,2024/12/11,10:56:58,6.7181,12.8431,26.9813,51.5807,1.88645,3.60637,7.57638,14.4839,0.0520641,17.8654,1.752,43.3881,4.636,0.245,0.216,-2.237,2.0,3.26719,30.0,39.658,1.095,-2.749,0.0121,26.37,19.394,433.881,52.59,0.0,48.327,52.132,0.891,0.7041,2024-12-11 10:56:34,2.179336419523377e-05,1.1399895663819484e-05,7.76113864666437e-05,4.05976092303341e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:35,2024/12/11,10:56:59,7.64277,14.6108,30.8847,59.0429,0.861414,1.64678,3.481,6.6547,0.813211,17.8002,1.7456,43.3661,4.099,0.465,-0.053,29.63,2.00062,3.27312,30.0,39.637,1.091,-2.802,0.0126,26.407,19.394,433.661,52.59,0.0,48.328,52.14,0.907,0.7181,2024-12-11 10:56:35,2.077257329476093e-05,1.0865934787965068e-05,0.000184301625002612,9.640632021277888e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:36,2024/12/11,10:57:00,8.12669,15.536,32.8631,62.8249,0.897901,1.71654,3.63097,6.9414,0.0421696,17.9959,1.7648,43.4174,4.04,0.282,0.218,-6.752,1.99969,3.27937,30.0,39.649,1.103,-2.791,0.0136,26.599,19.395,434.174,52.1,0.0,48.33,52.136,0.899,0.7168,2024-12-11 10:56:36,2.2759573700977888e-05,1.1905252317198765e-05,0.0002059915291329445,0.00010775163992682955,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:37,2024/12/11,10:57:01,7.49072,14.3202,29.4913,56.3791,0.936946,1.79118,3.6888,7.05195,0.838297,18.1102,1.776,43.4027,4.438,0.332,-0.059,24.114,1.99969,3.24844,29.9844,39.656,1.11,-2.834,0.0121,26.355,19.394,434.027,52.99,0.0,48.327,52.136,0.9,0.7112,2024-12-11 10:56:37,1.954551765384369e-05,1.0224019217608693e-05,0.00015626300768667567,8.173941200772675e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:38,2024/12/11,10:57:02,8.35641,15.9751,32.6762,62.4677,0.914692,1.74863,3.57673,6.83771,0.553757,18.3059,1.7952,43.4052,4.981,0.279,0.121,6.277,2.0,3.24156,30.0,39.667,1.122,-2.791,0.0107,26.345,19.392,434.052,52.51,0.0,48.327,52.132,0.879,0.694,2024-12-11 10:56:38,1.3700859579652024e-05,7.166778298727393e-06,0.000125167816051742,6.547411402069048e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:39,2024/12/11,10:57:03,7.03053,13.4404,27.8622,53.2647,2.30242,4.40159,9.12457,17.4436,-0.0493326,18.3549,1.8,43.3198,4.403,0.263,0.297,-5.61,1.99969,3.25844,30.0,39.655,1.125,-2.786,0.0133,26.251,19.394,433.198,52.36,0.0,48.33,52.136,0.903,0.7107,2024-12-11 10:56:39,2.5160265300055616e-05,1.316106663492158e-05,7.682785938273642e-05,4.0187750335674154e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:40,2024/12/11,10:57:04,6.85603,13.1068,27.1089,51.8247,1.82736,3.4934,7.22543,13.813,0.0953639,18.5507,1.8192,43.4393,4.767,0.254,0.159,-0.621,1.99969,3.25062,30.0,39.661,1.137,-2.806,0.0125,26.319,19.395,434.393,52.91,0.0,48.331,52.136,0.877,0.6917,2024-12-11 10:56:40,2.2790156985894174e-05,1.1921292764061405e-05,8.550586638648106e-05,4.472719986259805e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:41,2024/12/11,10:57:05,8.41468,16.0865,33.3521,63.7599,0.804815,1.53858,3.18993,6.09826,0.288213,18.5507,1.8192,43.3612,4.041,0.828,-0.037,14.254,2.00031,3.24531,30.0,39.672,1.137,-2.838,0.013,26.413,19.394,433.612,52.42,0.0,48.327,52.136,0.906,0.7173,2024-12-11 10:56:41,2.0083948528048597e-05,1.05057035402356e-05,0.00020998614588445792,0.00010984154220125048,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:42,2024/12/11,10:57:06,7.43714,14.2177,30.0804,57.5052,0.869939,1.66308,3.51857,6.72651,0.922076,18.5507,1.8192,43.3588,3.965,0.501,0.024,-0.335,1.99937,3.26,30.0,39.675,1.137,-2.846,0.0126,26.31,19.394,433.588,52.27,0.0,48.33,52.132,0.889,0.7014,2024-12-11 10:56:42,2.13469156154113e-05,1.1166363054502487e-05,0.00018249555428599017,9.546143300382424e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:43,2024/12/11,10:57:07,6.74609,12.8966,27.8763,53.2917,1.39106,2.65931,5.74815,10.9889,0.320528,19.0401,1.8672,43.3734,4.118,0.332,0.236,-11.96,2.00062,3.27844,30.0,39.67,1.167,-2.839,0.0145,26.373,19.395,433.734,52.48,0.0,48.327,52.136,0.901,0.7124,2024-12-11 10:56:43,3.116620145891917e-05,1.6302746460307368e-05,0.00015114373211795324,7.906186191154849e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:44,2024/12/11,10:57:08,7.03848,13.4556,28.4327,54.3553,1.89161,3.61623,7.64136,14.6081,-0.125918,18.9912,1.8624,43.3881,4.427,0.286,0.371,-10.46,1.99937,3.26063,29.9844,39.66,1.164,-2.835,0.0139,26.398,19.395,433.881,52.68,0.0,48.331,52.14,0.908,0.7184,2024-12-11 10:56:44,2.745052909150839e-05,1.4359077261511934e-05,0.00010214050464947848,5.342857063848262e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:45,2024/12/11,10:57:09,7.11463,13.6012,28.7894,55.0372,2.11447,4.04227,8.5562,16.3571,0.0355125,19.3012,1.8928,43.4588,4.85,0.306,-0.101,38.268,1.99969,3.26594,30.0156,39.674,1.183,-2.904,0.013,26.235,19.395,434.588,52.68,0.0,48.332,52.136,0.9,0.7078,2024-12-11 10:56:45,2.375387054562219e-05,1.2425374231685438e-05,7.992546595600789e-05,4.180819193176111e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:46,2024/12/11,10:57:10,7.07592,13.5272,28.3809,54.2564,1.43632,2.74584,5.76096,11.0133,0.279249,19.3012,1.8928,43.3588,4.234,0.271,0.235,-7.824,1.99969,3.25594,29.9844,39.672,1.183,-2.85,0.0139,26.326,19.395,433.588,52.53,0.0,48.328,52.132,0.907,0.7161,2024-12-11 10:56:46,2.7305283270585306e-05,1.4283074102548937e-05,0.0001345173777431213,7.036462430440229e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:47,2024/12/11,10:57:11,7.41248,14.1706,29.5698,56.5291,0.954379,1.82451,3.8072,7.2783,1.23835,19.4154,1.904,43.4174,4.343,0.726,-0.009,7.316,2.00031,3.25,30.0,39.68,1.19,-2.884,0.0137,26.441,19.395,434.174,52.56,0.0,48.329,52.132,0.907,0.719,2024-12-11 10:56:47,2.5320810309100328e-05,1.3245028439162774e-05,0.00019666191313932936,0.0001028714558977479,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:48,2024/12/11,10:57:12,8.29849,15.8644,32.2796,61.7095,1.17462,2.24554,4.56905,8.73475,-0.232887,19.3501,1.8976,43.3637,4.779,0.257,0.239,-4.255,2.0,3.23531,30.0156,39.658,1.186,-2.861,0.0123,26.31,19.395,433.637,52.42,0.0,48.329,52.132,0.907,0.7153,2024-12-11 10:56:48,1.823102757248608e-05,9.536446383096744e-06,0.00012879910098585073,6.737354934670501e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:49,2024/12/11,10:57:13,8.51547,16.2792,34.2023,65.3852,0.947327,1.81102,3.80493,7.27396,0.482019,19.6764,1.9296,43.4125,5.258,0.252,0.16,2.236,2.0,3.27031,30.0,39.644,1.206,-2.843,0.0123,26.403,19.394,434.125,53.13,0.0,48.326,52.132,0.908,0.7191,2024-12-11 10:56:49,1.7766488520304808e-05,9.293454223794781e-06,0.0001597019825255693,8.353855838146459e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:50,2024/12/11,10:57:14,7.48207,14.3036,29.0246,55.4868,2.35893,4.50962,9.1508,17.4938,-0.0200144,19.5459,1.9168,43.3564,4.33,0.523,0.023,1.16,2.0,3.235,30.0,39.67,1.198,-2.894,0.0123,26.411,19.394,433.564,53.16,0.0,48.328,52.136,0.905,0.7166,2024-12-11 10:56:50,2.0220340093049113e-05,1.0577057523979977e-05,6.413501036486882e-05,3.3548281229904075e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:51,2024/12/11,10:57:15,7.16262,13.6929,29.2576,55.9323,1.81043,3.46104,7.39518,14.1375,0.170817,19.9212,1.9536,43.4003,5.036,0.26,0.199,-1.347,2.0,3.29125,29.9844,39.672,1.221,-2.871,0.0119,26.401,19.394,434.003,52.5,0.0,48.33,52.136,0.904,0.7154,2024-12-11 10:56:51,1.9770698431579507e-05,1.0341855998364118e-05,7.82189866495805e-05,4.0915447379978275e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:52,2024/12/11,10:57:17,7.13193,13.6343,27.7117,52.977,1.98598,3.79664,7.71668,14.7521,0.0963445,19.8559,1.9472,43.393,4.532,0.51,-0.059,28.871,2.00031,3.22719,30.0156,39.667,1.217,-2.916,0.0125,26.528,19.395,433.93,52.53,0.0,48.329,52.132,0.883,0.7024,2024-12-11 10:56:52,2.190851564723715e-05,1.1460067623567035e-05,7.86765224221795e-05,4.115481056934554e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:53,2024/12/11,10:57:17,6.95707,13.3,28.0497,53.6232,1.93729,3.70355,7.81082,14.9321,0.0939824,19.7906,1.9408,43.3978,4.833,0.294,0.355,-6.189,2.0,3.26656,29.9844,39.658,1.213,-2.894,0.0129,26.666,19.397,433.978,53.07,0.0,48.326,52.132,0.897,0.7174,2024-12-11 10:56:53,2.391955234028118e-05,1.2512030075187969e-05,8.589834253002906e-05,4.493256470143511e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:54,2024/12/11,10:57:18,8.89561,17.0059,34.882,66.6846,1.0146,1.93962,3.97849,7.60576,0.251234,20.1659,1.9776,43.3759,4.44,0.507,0.093,-6.974,2.0,3.24063,30.0156,39.667,1.236,-2.92,0.0152,26.264,19.397,433.759,52.24,0.0,48.325,52.14,0.893,0.703,2024-12-11 10:56:54,2.597236164804887e-05,1.3585873138146174e-05,0.00022771535580524347,0.00011911611552778381,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:55,2024/12/11,10:57:19,7.40903,14.164,29.3065,56.0259,2.17471,4.15743,8.60209,16.4448,-0.0950076,20.0354,1.9648,43.3954,4.679,0.607,-0.028,23.717,2.00031,3.23969,30.0,39.679,1.228,-2.926,0.0158,26.421,19.397,433.954,52.24,0.0,48.325,52.136,0.908,0.7191,2024-12-11 10:56:55,3.369401932506685e-05,1.7624964699237505e-05,0.00011479231713653776,6.004671155016441e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:56,2024/12/11,10:57:20,7.19728,13.7592,28.9009,55.2504,1.95849,3.74408,7.86436,15.0344,0.0971415,20.3617,1.9968,43.3442,5.158,0.333,0.288,-3.254,2.0,3.25062,29.9844,39.646,1.248,-2.92,0.0117,26.27,19.397,433.442,52.27,0.0,48.325,52.14,0.884,0.6958,2024-12-11 10:56:56,1.9019685214414335e-05,9.948979591836735e-06,6.98956849409494e-05,3.656171876669302e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:57,2024/12/11,10:57:21,7.38316,14.1145,29.9337,57.2248,2.17933,4.16627,8.83571,16.8914,-0.190473,20.2964,1.9904,43.4125,4.599,0.339,0.202,-6.483,2.00031,3.27219,30.0,39.672,1.244,-2.938,0.0133,26.302,19.397,434.125,52.47,0.0,48.324,52.14,0.884,0.6971,2024-12-11 10:56:57,2.3958576002687194e-05,1.2532502036912394e-05,8.116714770135774e-05,4.245764196751531e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,10:56:58,2024/12/11,10:57:22,7.53177,14.3986,30.7756,58.8344,0.950199,1.81651,3.88262,7.42248,0.934541,20.6717,2.0272,43.349,4.598,0.578,0.016,4.046,2.00031,3.26938,30.0,39.677,1.267,-2.942,0.0128,26.651,19.399,433.49,52.15,0.0,48.328,52.106,0.905,0.7234,2024-12-11 10:56:58,2.1753186833904914e-05,1.1378884058172322e-05,0.0001724270389676268,9.019493424203555e-05,0,0,0,0,0,0,0,0,0,0
