Date,Time,Date calibrated,Time calibrated,[CH4] dissolved with water vapour (ppm),[CH4] dissolved with water vapour (nmol/L),[CH4] dissolved with constant dry gas flow (ppm),[CH4] dissolved with constant dry gas flow (nmol/L),[N2O] dissolved with water vapour (ppm),[N2O] dissolved with water vapour (nmol/L),[N2O] dissolved with constant dry gas flow (ppm),[N2O] dissolved with constant dry gas flow (nmol/L),[NH3] dissolved (ppm),Depth (meter),Hydrostatic Pressure Calibrated (bar),Carrier gas pressure calibrated (bar),[CH4] measured (ppm),[N2O] measured (ppm),[NH3] measured (ppm),[H2O] measured (%),Flow Carrier Gas (sccm),Total Flow (sccm),Cavity Pressure (mbar),Cellule Temperature (Degree Celsius),Hydrostatic pressure (bar),LShift,Error Standard,Ringdown Time (microSec),Box Temperature (Degree Celsius),Carrier gas pressure (dbar),PWM Cellule Temperature,PWM Cellule Pressure,Laser Temperature (Degree Celsius),Laser Flux,Norm Signal,Value Max,datetime,[CH4] dissolved with water vapour (ppm)_RSD,[CH4] dissolved with water vapour (nmol/L)_RSD,[N2O] dissolved with water vapour (ppm)_RSD,[N2O] dissolved with water vapour (nmol/L)_RSD,Cavity Pressure (mbar)_FLAG,Cellule Temperature (Degree Celsius)_FLAG,Depth (meter)_FLAG,Flow Carrier Gas (sccm)_FLAG,Total Flow (sccm)_FLAG,Error Standard_FLAG,[CH4] dissolved with water vapour (ppm)_FLAG,[CH4] dissolved with water vapour (nmol/L)_FLAG,[N2O] dissolved with water vapour (ppm)_FLAG,[N2O] dissolved with water vapour (nmol/L)_FLAG
2024/11/27,13:11:15,2024/11/27,13:11:38,23.7851,26.3709,112.969,125.25,1.12807,1.25071,5.35784,5.94032,0.130402,10.2631,1.032,44.6666,3.661,0.359,0.022,12.492,1.99969,3.51906,29.9844,39.821,0.645,-2.052,0.0035,26.651,21.952,446.666,38.64,0.0,48.321,52.136,0.895,0.7147,2024-11-27 13:11:15,5.150283160466006e-07,4.6452718716463986e-07,1.0859255188064572e-05,9.794436759920366e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:16,2024/11/27,13:11:38,23.464,26.0149,113.912,126.296,1.11284,1.23382,5.40257,5.98991,0.128642,10.4381,1.0496,44.6422,3.558,0.349,0.057,10.534,2.0,3.54844,30.0,39.815,0.656,-2.056,0.0043,26.523,21.949,446.422,37.8,0.0,48.319,52.144,0.9,0.7156,2024-11-27 13:11:16,7.880156836004092e-07,7.107465337172159e-07,1.661514683153014e-05,1.4985978505778802e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:17,2024/11/27,13:11:39,24.1331,26.7567,116.017,128.629,0.975611,1.08167,4.69012,5.2,0.0735721,10.4381,1.0496,44.7008,3.611,0.352,0.074,7.455,2.00031,3.53688,30.0,39.83,0.656,-2.061,0.0037,26.644,21.947,447.008,38.5,0.0,48.319,52.14,0.899,0.7179,2024-11-27 13:11:17,5.672706780314175e-07,5.116475499594495e-07,1.4032232108904063e-05,1.2656355450368414e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:18,2024/11/27,13:11:41,24.3508,26.9981,114.264,126.686,1.07197,1.18851,5.03012,5.57696,0.137488,10.5017,1.056,44.674,3.623,0.35,0.051,12.761,2.00031,3.50625,29.9844,39.825,0.66,-2.058,0.0036,26.58,21.945,446.74,38.34,0.0,48.321,52.148,0.897,0.7147,2024-11-27 13:11:18,5.322207073278907e-07,4.800337801548998e-07,1.2089890575295949e-05,1.0904409723098669e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:19,2024/11/27,13:11:41,24.1052,26.7258,114.987,127.488,1.06116,1.17652,5.06195,5.61226,0.136101,10.629,1.0688,44.7081,3.585,0.366,0.053,8.222,2.00094,3.52844,30.0,39.832,0.668,-2.073,0.0044,26.586,21.943,447.081,38.02,0.0,48.322,52.136,0.9,0.7176,2024-11-27 13:11:19,8.031462091167052e-07,7.243936570654574e-07,1.8244185608202344e-05,1.6455308877027167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:20,2024/11/27,13:11:43,24.6655,27.347,116.509,129.176,0.942112,1.04453,4.45014,4.93394,0.202388,10.7404,1.08,44.674,3.72,0.312,0.064,8.795,2.0,3.51469,30.0,39.828,0.675,-2.071,0.0031,26.68,21.942,446.74,38.72,0.0,48.322,52.14,0.896,0.7167,2024-11-27 13:11:20,3.896130222375382e-07,3.514096610231469e-07,1.0200485717197107e-05,9.200310187356993e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:21,2024/11/27,13:11:44,23.9699,26.5758,112.957,125.237,1.03363,1.146,4.87091,5.40045,0.107371,10.7404,1.08,44.6227,3.673,0.323,0.079,7.941,2.00031,3.51375,30.0,39.818,0.675,-2.068,0.0037,26.635,21.938,446.227,38.05,0.0,48.324,52.136,0.897,0.7164,2024-11-27 13:11:21,5.711329625905825e-07,5.151303065194651e-07,1.3244584619254473e-05,1.1945898778359514e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:22,2024/11/27,13:11:44,23.8712,26.4663,113.268,125.582,1.02937,1.14128,4.88435,5.41534,0.106929,10.6767,1.0736,44.674,3.65,0.334,0.07,9.265,2.00094,3.52344,30.0,39.821,0.671,-2.057,0.0038,26.677,21.935,446.74,38.41,0.0,48.321,52.136,0.895,0.7155,2024-11-27 13:11:22,6.049130332785951e-07,5.455994982298244e-07,1.4027997707335558e-05,1.2652460395345576e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:23,2024/11/27,13:11:45,24.7728,27.466,118.656,131.556,0.985017,1.0921,4.71801,5.23092,0.124033,10.6767,1.0736,44.6618,3.685,0.332,0.081,10.682,1.99969,3.53625,30.0,39.811,0.671,-2.068,0.0041,26.663,21.931,446.618,38.76,0.0,48.32,52.14,0.898,0.7175,2024-11-27 13:11:23,6.785668152166894e-07,6.12029418189762e-07,1.7065695312872776e-05,1.5392363336690783e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:24,2024/11/27,13:11:47,24.4674,27.1273,114.971,127.47,0.913489,1.0128,4.29246,4.75911,0.299028,10.8677,1.0928,44.6447,3.734,0.347,0.035,9.514,2.00031,3.51281,30.0,39.821,0.683,-2.075,0.0033,26.714,21.933,446.447,38.09,0.0,48.321,52.14,0.896,0.7174,2024-11-27 13:11:24,4.4508202751416166e-07,4.014406151736442e-07,1.1921325817825939e-05,1.0752369668246446e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:25,2024/11/27,13:11:47,24.0851,26.7035,116.035,128.65,0.899218,0.996975,4.33217,4.80314,0.294356,10.804,1.0864,44.6959,3.677,0.298,0.064,7.635,2.0,3.54531,30.0156,39.811,0.679,-2.065,0.0036,26.558,21.933,446.959,38.09,0.0,48.319,52.14,0.898,0.7152,2024-11-27 13:11:25,5.380920153954104e-07,4.85329638436909e-07,1.4412522880992151e-05,1.2999322951929587e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:26,2024/11/27,13:11:48,23.9443,26.5474,113.735,126.1,0.933804,1.03532,4.43555,4.91776,0.323702,11.1063,1.1168,44.6593,3.495,0.361,0.022,9.545,2.0,3.52656,29.9844,39.809,0.698,-2.068,0.0042,26.58,21.929,446.593,38.8,0.0,48.322,52.14,0.896,0.7136,2024-11-27 13:11:26,7.367097806158459e-07,6.644718503506934e-07,1.889047380392459e-05,1.7038210408376152e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:27,2024/11/27,13:11:49,23.8363,26.4276,114.255,126.676,0.932018,1.03334,4.46745,4.95312,0.20677,11.1063,1.1168,44.674,3.59,0.348,0.033,14.169,2.00031,3.53969,30.0,39.804,0.698,-2.083,0.0039,26.658,21.928,446.74,38.64,0.0,48.321,52.144,0.895,0.7153,2024-11-27 13:11:27,6.381023900521472e-07,5.755346683013213e-07,1.6319427307197927e-05,1.4719259875742737e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:28,2024/11/27,13:11:50,23.3986,25.9424,111.387,123.497,1.01961,1.13046,4.8538,5.38147,0.109815,11.0427,1.1104,44.6618,3.57,0.333,0.087,6.104,2.00062,3.53219,30.0,39.818,0.694,-2.076,0.004,26.353,21.924,446.618,38.65,0.0,48.322,52.14,0.896,0.7079,2024-11-27 13:11:28,6.838015949672202e-07,6.167509559639818e-07,1.569227449711164e-05,1.4153530421244448e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:29,2024/11/27,13:11:52,24.8197,27.5179,115.66,128.234,0.927627,1.02847,4.32276,4.7927,0.207444,11.0427,1.1104,44.6764,3.608,0.329,0.059,5.646,2.00031,3.5025,29.9844,39.825,0.694,-2.087,0.0037,26.676,21.921,446.764,37.46,0.0,48.323,52.14,0.896,0.7164,2024-11-27 13:11:29,5.51577980394606e-07,4.97494358217742e-07,1.4758087032826773e-05,1.3311034838157653e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:30,2024/11/27,13:11:52,24.5039,27.1678,116.517,129.184,0.915825,1.01539,4.35477,4.8282,0.204804,11.2336,1.1296,44.6471,3.581,0.347,0.063,5.709,2.0,3.52844,30.0,39.808,0.706,-2.074,0.0038,26.335,21.921,446.471,37.82,0.0,48.318,52.136,0.893,0.7053,2024-11-27 13:11:30,5.892939491264656e-07,5.315115688425269e-07,1.5767204433161358e-05,1.4221136706093226e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:31,2024/11/27,13:11:53,22.8537,25.3382,112.475,124.703,1.01567,1.12609,4.99868,5.54211,0.0929709,11.2973,1.136,44.6252,3.538,0.326,0.069,6.286,2.0,3.57469,30.0156,39.811,0.71,-2.08,0.0052,26.756,21.919,446.252,38.18,0.0,48.321,52.14,0.894,0.7169,2024-11-27 13:11:31,1.183178216218818e-06,1.0671634133442785e-06,2.6622820404265163e-05,2.401229031427328e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:32,2024/11/27,13:11:55,23.9336,26.5355,112.326,124.537,1.14871,1.27359,5.39117,5.97726,0.218596,11.4087,1.1472,44.6886,3.54,0.355,0.03,18.13,1.99969,3.51344,29.9844,39.828,0.717,-2.078,0.0045,26.586,21.917,446.886,38.54,0.0,48.321,52.144,0.899,0.7162,2024-11-27 13:11:32,8.460908513554166e-07,7.63128638993047e-07,1.7628470197003594e-05,1.5899936400254396e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:33,2024/11/27,13:11:56,25.3523,28.1084,115.482,128.037,0.999542,1.10821,4.55302,5.04799,0.0763087,11.4087,1.1472,44.7106,3.458,0.387,0.08,9.444,2.00062,3.47594,30.0,39.808,0.717,-2.082,0.0043,26.632,21.914,447.106,37.87,0.0,48.32,52.144,0.896,0.7155,2024-11-27 13:11:33,7.293223888956821e-07,6.578104765835125e-07,1.8498472300313545e-05,1.668456339502441e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:34,2024/11/27,13:11:57,23.8191,26.4085,110.498,122.51,1.03007,1.14205,4.77855,5.29804,0.256335,11.2973,1.136,44.6642,3.475,0.345,0.043,8.729,1.99969,3.4975,30.0,39.82,0.71,-2.09,0.0046,26.39,21.91,446.642,38.4,0.0,48.319,52.136,0.893,0.7064,2024-11-27 13:11:34,8.883627005218502e-07,8.012571709866142e-07,2.054229324220684e-05,1.8528085460356378e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:35,2024/11/27,13:11:57,23.5126,26.0687,111.357,123.463,1.01682,1.12736,4.8157,5.33923,0.253037,11.4723,1.1536,44.7057,3.457,0.366,0.037,10.777,2.0,3.52469,30.0156,39.823,0.721,-2.077,0.0046,26.624,21.91,447.057,38.4,0.0,48.319,52.14,0.895,0.7143,2024-11-27 13:11:35,8.999430092801307e-07,8.11701389022084e-07,2.0809976200310773e-05,1.8769514618223106e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:36,2024/11/27,13:11:59,24.1097,26.7308,109.718,121.646,1.1466,1.27125,5.21793,5.78519,0.0763262,11.4087,1.1472,44.6349,3.568,0.342,0.029,13.722,2.00031,3.47344,30.0,39.801,0.717,-2.107,0.0043,26.43,21.908,446.349,37.9,0.0,48.323,52.144,0.892,0.7069,2024-11-27 13:11:36,7.669112431925739e-07,6.917114340012271e-07,1.6125937554508983e-05,1.4544739429695182e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:37,2024/11/27,13:12:00,24.2491,26.8853,114.574,127.03,0.960417,1.06483,4.53786,5.03119,0.190565,11.5996,1.1664,44.6544,3.529,0.366,0.039,12.014,1.99969,3.51719,30.0156,39.837,0.729,-2.099,0.0038,26.643,21.907,446.544,38.77,0.0,48.323,52.136,0.895,0.7146,2024-11-27 13:11:37,5.954860180377829e-07,5.370964802326922e-07,1.5035135779562421e-05,1.3560850088746562e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:38,2024/11/27,13:12:00,24.084,26.7023,115.093,127.606,0.953879,1.05758,4.55843,5.054,0.189268,11.6473,1.1712,44.6276,3.469,0.38,0.044,5.631,2.00062,3.53313,30.0,39.821,0.732,-2.1,0.0039,26.649,21.901,446.276,38.1,0.0,48.319,52.14,0.898,0.7173,2024-11-27 13:11:38,6.315396113602391e-07,5.696138534882762e-07,1.5945418653728615e-05,1.4381890731670417e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:39,2024/11/27,13:12:02,23.7034,26.2803,112.097,124.284,1.11843,1.24002,5.28925,5.86426,0.113136,11.6473,1.1712,44.5983,3.545,0.331,0.025,11.775,2.0,3.52,30.0,39.832,0.732,-2.093,0.0036,26.45,21.9,445.983,38.11,0.0,48.321,52.148,0.894,0.7087,2024-11-27 13:11:39,5.467570053241307e-07,4.931450554217418e-07,1.1587672004506316e-05,1.0451444331543041e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:40,2024/11/27,13:12:02,23.5814,26.145,112.406,124.626,1.11267,1.23364,5.30381,5.88041,0.112554,11.711,1.1776,44.6618,3.472,0.366,0.026,7.551,1.99937,3.52969,30.0,39.803,0.736,-2.084,0.0044,26.399,21.898,446.618,37.96,0.0,48.32,52.14,0.892,0.7058,2024-11-27 13:11:40,8.20986031363702e-07,7.404857525339454e-07,1.7399588377506358e-05,1.5693395155799098e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:41,2024/11/27,13:12:04,24.3769,27.027,112.279,124.485,0.930551,1.03172,4.28606,4.75201,0.2996,11.7746,1.184,44.6398,3.521,0.358,0.046,12.203,2.0,3.48469,29.9844,39.803,0.74,-2.093,0.0033,26.696,21.896,446.398,38.31,0.0,48.322,52.144,0.894,0.7157,2024-11-27 13:11:41,4.467344083948328e-07,4.029304029304029e-07,1.1702743858208737e-05,1.0555189392470826e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:42,2024/11/27,13:12:05,24.737,27.4262,113.442,125.774,0.976422,1.08257,4.47778,4.96458,0.0698452,11.9656,1.2032,44.6618,3.6,0.318,0.03,10.4,1.99969,3.48156,30.0,39.835,0.752,-2.105,0.0038,26.64,21.896,446.618,38.5,0.0,48.323,52.144,0.895,0.7152,2024-11-27 13:11:42,5.837409548449692e-07,5.265038539790419e-07,1.478868767807362e-05,1.3338629372696454e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:43,2024/11/27,13:12:06,24.3179,26.9616,111.349,123.455,1.03002,1.142,4.71637,5.2291,0.0882242,11.9656,1.2032,44.6642,3.582,0.316,0.068,10.563,2.0,3.4825,30.0,39.816,0.752,-2.106,0.0038,26.708,21.894,446.642,38.17,0.0,48.319,52.144,0.895,0.7169,2024-11-27 13:11:43,5.938012739586888e-07,5.355765236484482e-07,1.4019145259315355e-05,1.2644483362521893e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:44,2024/11/27,13:12:07,24.5042,27.1681,114.007,126.401,0.943663,1.04625,4.39045,4.86776,0.258828,12.0133,1.208,44.6105,3.474,0.346,0.036,11.847,1.99969,3.50062,30.0,39.825,0.755,-2.103,0.004,26.567,21.891,446.105,38.02,0.0,48.321,52.14,0.896,0.7136,2024-11-27 13:11:44,6.529492903257401e-07,5.889259830462932e-07,1.6955205407015e-05,1.5292712066905618e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:45,2024/11/27,13:12:08,24.231,26.8653,111.955,124.126,1.08728,1.20548,5.02357,5.5697,0.184473,12.0133,1.208,44.691,3.626,0.333,0.042,16.343,2.0,3.49313,30.0,39.823,0.755,-2.103,0.0037,26.391,21.891,446.91,38.02,0.0,48.319,52.144,0.891,0.7051,2024-11-27 13:11:45,5.649787462341629e-07,5.095792714021433e-07,1.259105290265617e-05,1.1356472110694494e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:46,2024/11/27,13:12:09,23.7529,26.3352,110.498,122.511,1.07699,1.19407,5.01012,5.55479,0.222879,12.0133,1.208,44.6691,3.635,0.339,-0.002,11.592,2.00031,3.50281,30.0,39.808,0.755,-2.102,0.0045,26.379,21.889,446.691,38.2,0.0,48.32,52.136,0.897,0.709,2024-11-27 13:11:46,8.525274808549692e-07,7.689328351408e-07,1.8802402993528258e-05,1.6958804760189937e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:47,2024/11/27,13:12:10,25.2663,28.0131,115.287,127.82,1.07866,1.19593,4.9218,5.45687,0.118988,12.0769,1.2144,44.6984,3.537,0.305,0.1,8.438,2.0,3.48031,30.0,39.828,0.759,-2.098,0.0035,26.616,21.886,446.984,39.08,0.0,48.322,52.14,0.9,0.718,2024-11-27 13:11:47,4.848355319140516e-07,4.372954082197258e-07,1.1356683292232958e-05,1.0243074427433045e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:48,2024/11/27,13:12:11,25.2722,28.0197,116.275,128.916,0.927027,1.02781,4.26516,4.72884,0.221536,12.3156,1.2384,44.6471,3.486,0.314,0.109,7.643,2.00094,3.49063,30.0,39.849,0.774,-2.095,0.0042,26.604,21.882,446.471,37.89,0.0,48.323,52.136,0.896,0.7145,2024-11-27 13:11:48,6.980001741043516e-07,6.295570616387755e-07,1.9028571983340288e-05,1.716270516924334e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:49,2024/11/27,13:12:12,25.7474,28.5465,117.927,130.748,1.045,1.15861,4.78628,5.30661,0.139928,12.1406,1.2208,44.6715,3.488,0.315,0.07,8.08,1.99969,3.48312,30.0,39.82,0.763,-2.112,0.0044,26.645,21.879,446.715,38.42,0.0,48.329,52.14,0.898,0.7174,2024-11-27 13:11:49,7.519205822723849e-07,6.781917222776873e-07,1.8526315789473687e-05,1.6709677976195616e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:50,2024/11/27,13:12:13,24.6272,27.3046,113.546,125.89,1.08295,1.20069,4.99305,5.53587,0.139317,12.3156,1.2384,44.6276,3.408,0.343,0.037,11.136,2.00031,3.49094,30.0,39.83,0.774,-2.103,0.0053,26.654,21.879,446.276,38.78,0.0,48.317,52.14,0.898,0.7173,2024-11-27 13:11:50,1.1406087577962578e-06,1.0287643840232049e-06,2.593840897548363e-05,2.339488127659929e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:51,2024/11/27,13:12:14,24.6216,27.2983,111.936,124.105,1.14534,1.26986,5.20701,5.77309,0.125367,12.5702,1.264,44.6398,3.64,0.332,0.035,10.057,2.00031,3.47531,29.9844,39.82,0.79,-2.115,0.0034,26.391,21.875,446.398,37.93,0.0,48.322,52.144,0.896,0.7091,2024-11-27 13:11:51,4.695064496214705e-07,4.2346959334464047e-07,1.0093072799343425e-05,9.10336572535555e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:52,2024/11/27,13:12:15,25.075,27.801,116.721,129.41,1.08898,1.20736,5.06905,5.62013,0.165654,12.3156,1.2384,44.63,3.568,0.308,0.069,8.028,2.0,3.505,30.0,39.808,0.774,-2.11,0.003,26.676,21.875,446.3,38.12,0.0,48.322,52.14,0.894,0.7149,2024-11-27 13:11:52,3.589232303090728e-07,3.237293622531564e-07,8.264614593472791e-06,7.454280413464088e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:53,2024/11/27,13:12:16,25.756,28.5561,117.96,130.783,1.00546,1.11476,4.60487,5.10549,0.219032,12.5065,1.2576,44.6618,3.4,0.349,0.032,10.025,2.0,3.48312,30.0,39.818,0.786,-2.116,0.0041,26.371,21.872,446.618,38.48,0.0,48.318,52.136,0.896,0.7084,2024-11-27 13:11:53,6.526634570585496e-07,5.886658192120073e-07,1.6718715811668292e-05,1.5079478990993581e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:54,2024/11/27,13:12:16,25.2494,27.9943,119.367,132.344,0.985678,1.09284,4.65983,5.16642,0.214723,12.6338,1.2704,44.674,3.522,0.331,0.041,14.682,2.00062,3.52469,30.0,39.818,0.794,-2.105,0.0042,26.637,21.87,446.74,38.84,0.0,48.323,52.14,0.899,0.7179,2024-11-27 13:11:54,6.986304625060395e-07,6.301282761133515e-07,1.7896310965650036e-05,1.614142966948501e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:55,2024/11/27,13:12:18,25.6465,28.4346,117.228,129.972,1.06887,1.18507,4.88568,5.41683,0.137201,12.7452,1.2816,44.6178,3.455,0.383,0.073,8.651,2.00031,3.48406,30.0,39.828,0.801,-2.116,0.0039,26.596,21.87,446.178,38.84,0.0,48.322,52.148,0.895,0.7136,2024-11-27 13:11:55,5.930633809681632e-07,5.349116920934354e-07,1.4229981195093882e-05,1.2834684870935892e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:56,2024/11/27,13:12:19,25.7353,28.5331,116.324,128.97,1.03644,1.14911,4.68471,5.194,0.147398,12.5065,1.2576,44.6813,3.591,0.327,0.025,10.831,1.99969,3.47,30.0,39.846,0.786,-2.132,0.0036,26.592,21.868,446.813,38.34,0.0,48.323,52.14,0.9,0.7176,2024-11-27 13:11:56,5.035884563226385e-07,4.5420932180520166e-07,1.2504341785342132e-05,1.1278293635944338e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:57,2024/11/27,13:12:19,25.1072,27.8367,118.011,130.84,1.01114,1.12106,4.75263,5.26931,0.1438,12.6338,1.2704,44.5934,3.414,0.341,0.085,8.144,2.0,3.52031,30.0156,39.82,0.794,-2.105,0.0046,26.682,21.866,445.934,38.35,0.0,48.322,52.132,0.897,0.7177,2024-11-27 13:11:57,8.427861330614326e-07,7.601475749639864e-07,2.0926874616769192e-05,1.887499330990313e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:58,2024/11/27,13:12:21,25.78,28.5826,118.034,130.866,1.04384,1.15732,4.77926,5.29883,0.10362,12.8725,1.2944,44.6398,3.428,0.359,0.054,8.392,2.0,3.48844,30.0,39.833,0.809,-2.13,0.004,26.594,21.863,446.398,38.71,0.0,48.326,52.14,0.895,0.7135,2024-11-27 13:11:58,6.206361520558572e-07,5.597811255798983e-07,1.5328019619865113e-05,1.3825044067327965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:11:59,2024/11/27,13:12:22,25.7681,28.5694,118.028,130.859,1.06559,1.18144,4.88082,5.41143,0.10974,12.8725,1.2944,44.6544,3.414,0.375,0.025,9.663,1.99937,3.49063,30.0,39.839,0.809,-2.125,0.0038,26.656,21.861,446.544,38.55,0.0,48.32,52.14,0.897,0.7168,2024-11-27 13:11:59,5.60382798886996e-07,5.054358859479023e-07,1.3551178220516334e-05,1.222237269772481e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:12:00,2024/11/27,13:12:23,25.5922,28.3745,118.222,131.074,1.21193,1.34368,5.59845,6.20708,0.136465,12.9361,1.3008,44.6666,3.52,0.322,0.064,8.465,2.0,3.50219,30.0,39.816,0.813,-2.129,0.0038,26.374,21.859,446.666,38.4,0.0,48.323,52.14,0.893,0.7062,2024-11-27 13:12:00,5.642344151733732e-07,5.089076459497084e-07,1.1914879572252524e-05,1.0746606334841629e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:12:01,2024/11/27,13:12:24,25.6193,28.4045,116.128,128.752,1.09416,1.21312,4.95964,5.49882,0.181039,13.0475,1.312,44.63,3.439,0.343,0.053,6.424,2.0,3.47719,30.0,39.803,0.82,-2.113,0.0041,26.6,21.859,446.3,39.1,0.0,48.317,52.152,0.899,0.717,2024-11-27 13:12:01,6.561459524655242e-07,5.918076361139962e-07,1.536338378299335e-05,1.3856831970456346e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:12:02,2024/11/27,13:12:24,24.9769,27.6923,117.808,130.615,1.06673,1.1827,5.0314,5.57838,0.1765,12.9839,1.3056,44.6276,3.441,0.375,0.038,12.289,1.99937,3.5275,30.0156,39.811,0.816,-2.14,0.0041,26.327,21.858,446.276,38.43,0.0,48.325,52.144,0.896,0.7075,2024-11-27 13:12:02,6.730218722099221e-07,6.070279463966519e-07,1.5758439342664033e-05,1.4213240889490151e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:12:03,2024/11/27,13:12:26,26.6403,29.5365,120.068,133.121,1.04015,1.15323,4.68797,5.19762,0.301969,13.0475,1.312,44.6374,3.458,0.334,0.033,13.154,1.99937,3.47187,30.0,39.825,0.82,-2.119,0.0038,26.365,21.856,446.374,38.44,0.0,48.317,52.14,0.895,0.707,2024-11-27 13:12:03,5.420359380337308e-07,4.888866317945592e-07,1.3882613084651253e-05,1.2521353069205624e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
