Date	Time	Date calibrated	Time calibrated	[CH4] dissolved with water vapour (ppm)	[CH4] dissolved with water vapour (nmol/L)	[CH4] dissolved with constant dry gas flow (ppm)	[CH4] dissolved with constant dry gas flow (nmol/L)	[N2O] dissolved with water vapour (ppm)	[N2O] dissolved with water vapour (nmol/L)	[N2O] dissolved with constant dry gas flow (ppm)	[N2O] dissolved with constant dry gas flow (nmol/L)	[NH3] dissolved (ppm)	Depth (meter)	Hydrostatic Pressure Calibrated (bar)	Carrier gas pressure calibrated (bar)	[CH4] measured (ppm)	[N2O] measured (ppm)	[NH3] measured (ppm)	[H2O] measured (%)	Flow Carrier Gas (sccm)	Total Flow (sccm)	Cavity Pressure (mbar)	Cellule Temperature (Degree Celsius)	Hydrostatic pressure (bar)	LShift	Error Standard	Ringdown Time (microSec)	Box Temperature (Degree Celsius)	Carrier gas pressure (dbar)	PWM Cellule Temperature	PWM Cellule Pressure	Laser Temperature (Degree Celsius)	Laser Flux	Norm Signal	Value Max
2024/12/11	12:10:32	2024/12/11	12:10:57	1.77604	3.39528	6.54637	12.5148	0.730633	1.39677	2.69307	5.1484	0.241742	-1.23997	-0.1216	40.5064	1.532	0.198	0.018	11.247	1.99906	3.1375	30	39.699	-0.076	-5.056	0.0055	26.412	19.269	405.064	48.240	0.000	48.329	52.132	0.914	0.7241
2024/12/11	12:10:33	2024/12/11	12:10:58	1.83741	3.51262	6.74086	12.8866	0.798929	1.52733	2.93101	5.60327	0.239364	-1.17471	-0.1152	40.4845	1.181	0.344	-0.016	16.003	2	3.13625	30	39.703	-0.072	-5.076	0.0063	26.327	19.271	404.845	48.260	0.000	48.328	52.132	0.905	0.7146
2024/12/11	12:10:34	2024/12/11	12:10:59	1.99074	3.80573	7.47077	14.282	0.774987	1.48156	2.90834	5.55994	-0.077629	-1.23997	-0.1216	40.543	1.559	0.165	0.014	10.673	1.99937	3.16656	30	39.713	-0.076	-5.058	0.0059	26.653	19.273	405.430	48.290	0.000	48.325	52.136	0.910	0.7273
2024/12/11	12:10:35	2024/12/11	12:11:00	2.36995	4.53067	8.66027	16.556	0.585536	1.11938	2.13967	4.09045	0.291953	-1.30524	-0.128	40.5674	1.606	0.173	0.058	11.815	2	3.13781	30	39.696	-0.080	-5.056	0.0057	26.688	19.273	405.674	48.310	0.000	48.328	52.140	0.905	0.7242
2024/12/11	12:10:36	2024/12/11	12:11:01	2.25141	4.30406	8.1625	15.6044	0.511204	0.977279	1.85338	3.54314	0.423697	-1.0605	-0.104	40.5235	1.503	0.191	0.041	7.948	2.00062	3.12219	30	39.699	-0.065	-5.047	0.0049	26.413	19.275	405.235	48.510	0.000	48.330	52.136	0.906	0.7172
2024/12/11	12:10:37	2024/12/11	12:11:02	2.26291	4.32604	8.32701	15.9189	0.581408	1.11149	2.13946	4.09004	0.3888	-1.17471	-0.1152	40.4894	1.547	0.168	0.062	8.545	1.99875	3.1375	30	39.708	-0.072	-5.048	0.0054	26.317	19.276	404.894	48.880	0.000	48.330	52.132	0.912	0.7194
2024/12/11	12:10:38	2024/12/11	12:11:03	1.75093	3.3473	6.575	12.5695	0.851877	1.62855	3.19891	6.11543	0.161811	-1.17471	-0.1152	40.4967	1.475	0.179	0.066	7.560	2.00062	3.16469	30	39.701	-0.072	-5.046	0.0047	26.425	19.280	404.967	48.560	0.000	48.328	52.136	0.912	0.7228
2024/12/11	12:10:39	2024/12/11	12:11:04	1.80083	3.44268	6.83216	13.0612	0.886858	1.69542	3.36465	6.43226	0.103465	-0.995243	-0.0976	40.5333	1.481	0.139	0.090	6.160	1.99937	3.16562	30.0156	39.701	-0.061	-5.027	0.0069	26.343	19.280	405.333	48.760	0.000	48.330	52.140	0.916	0.7232
2024/12/11	12:10:40	2024/12/11	12:11:05	2.34152	4.47633	8.73991	16.7083	0.622912	1.19083	2.32507	4.44488	0.411956	-1.0605	-0.104	40.5504	1.450	0.203	0.098	6.216	2.00031	3.15094	30	39.698	-0.065	-5.021	0.0055	26.403	19.280	405.504	48.950	0.000	48.328	52.136	0.893	0.7065
2024/12/11	12:10:41	2024/12/11	12:11:06	2.21527	4.23497	8.01937	15.3308	0.665334	1.27193	2.40854	4.60445	-0.158965	-1.12577	-0.1104	40.5308	1.334	0.222	-0.017	18.427	1.99906	3.1275	29.9844	39.703	-0.069	-5.102	0.0053	26.450	19.282	405.308	48.810	0.000	48.330	52.132	0.907	0.7192
2024/12/11	12:10:42	2024/12/11	12:11:07	2.21148	4.22773	8.72852	16.6865	0.528582	1.0105	2.08627	3.98836	0.390495	-1.12577	-0.1104	40.5113	1.403	0.184	0.108	6.437	1.99969	3.21094	30.0156	39.703	-0.069	-5.015	0.0058	26.427	19.282	405.113	48.810	0.000	48.332	52.132	0.911	0.7219
2024/12/11	12:10:43	2024/12/11	12:11:08	1.92961	3.68887	7.37948	14.1075	1.01007	1.93098	3.86287	7.38472	0.126303	-1.0605	-0.104	40.465	1.146	0.270	0.034	3.229	2.00031	3.17781	30	39.704	-0.065	-5.073	0.0064	26.645	19.283	404.650	48.660	0.000	48.329	52.140	0.903	0.7212
2024/12/11	12:10:44	2024/12/11	12:11:09	2.21436	4.23323	8.34326	15.95	0.636396	1.21661	2.39782	4.58395	0.453383	-1.0605	-0.104	40.526	1.126	0.315	0.025	1.946	1.99969	3.16344	30	39.706	-0.065	-5.078	0.0072	26.363	19.285	405.260	48.680	0.000	48.330	52.148	0.908	0.7175
2024/12/11	12:10:45	2024/12/11	12:11:10	2.57247	4.91784	9.59559	18.3441	0.754396	1.44219	2.81398	5.37954	-0.122015	-0.929981	-0.0912	40.5479	1.439	0.189	0.177	-0.892	2.00062	3.16063	30	39.715	-0.057	-5.021	0.0067	26.387	19.287	405.479	48.880	0.000	48.324	52.140	0.903	0.7142
2024/12/11	12:10:46	2024/12/11	12:11:11	2.18394	4.17509	7.98369	15.2626	1.35053	2.58183	4.93704	9.43823	0.00687159	-1.12577	-0.1104	40.5235	1.154	0.358	0.021	6.257	2.00062	3.14	30	39.713	-0.069	-5.099	0.0070	26.415	19.287	405.235	48.390	0.000	48.328	52.136	0.910	0.7209
2024/12/11	12:10:47	2024/12/11	12:11:12	2.14178	4.09449	8.17493	15.6282	1.19857	2.29133	4.5748	8.74574	0.0199777	-1.23997	-0.1216	40.5333	1.342	0.164	0.164	1.114	2	3.17719	30	39.715	-0.076	-5.061	0.0063	26.338	19.287	405.333	48.590	0.000	48.326	52.140	0.897	0.7085
2024/12/11	12:10:48	2024/12/11	12:11:13	2.73116	5.22122	10.3416	19.7702	0.737866	1.41059	2.79394	5.34123	-0.00669019	-1.23997	-0.1216	40.4967	1.378	0.204	0.129	5.888	1.99969	3.16656	30	39.708	-0.076	-5.068	0.0049	26.328	19.287	404.967	48.440	0.000	48.329	52.129	0.907	0.7160
2024/12/11	12:10:49	2024/12/11	12:11:14	2.92066	5.58348	11.1877	21.3877	0.698298	1.33495	2.67485	5.11357	0.0132671	-1.30524	-0.128	40.5113	1.204	0.334	0.010	9.081	1.99906	3.17625	30.0156	39.717	-0.080	-5.073	0.0053	26.414	19.289	405.113	48.290	0.000	48.327	52.136	0.910	0.7207
2024/12/11	12:10:50	2024/12/11	12:11:15	3.08794	5.90328	11.4081	21.8091	0.703785	1.34544	2.60007	4.9706	-0.0136301	-1.0605	-0.104	40.482	1.264	0.179	0.146	1.468	1.99969	3.14719	29.9844	39.704	-0.065	-5.070	0.0066	26.394	19.290	404.820	48.490	0.000	48.328	52.140	0.913	0.7227
2024/12/11	12:10:51	2024/12/11	12:11:16	3.21134	6.13919	11.7907	22.5405	0.748591	1.4311	2.74851	5.25438	0.0787818	-0.995243	-0.0976	40.4552	1.262	0.191	0.109	1.290	1.99969	3.14406	30	39.708	-0.061	-5.076	0.0070	26.456	19.292	404.552	48.510	0.000	48.328	52.140	0.907	0.7196
2024/12/11	12:10:52	2024/12/11	12:11:17	3.30776	6.32352	12.3598	23.6284	0.726991	1.3898	2.71647	5.19312	0.0576036	-1.12577	-0.1104	40.4967	1.234	0.187	0.085	2.233	1.99906	3.16531	30.0156	39.703	-0.069	-5.073	0.0057	26.434	19.292	404.967	48.510	0.000	48.328	52.136	0.911	0.7217
2024/12/11	12:10:53	2024/12/11	12:11:18	2.74532	5.24829	10.1385	19.3819	1.36848	2.61615	5.05379	9.66143	-0.116303	-0.864719	-0.0848	40.526	1.279	0.211	0.116	3.951	2.00094	3.15813	29.9844	39.698	-0.053	-5.040	0.0063	26.404	19.292	405.260	48.880	0.000	48.326	52.132	0.910	0.7204
2024/12/11	12:10:54	2024/12/11	12:11:19	3.14172	6.00608	11.0876	21.1964	1.17674	2.24959	4.15289	7.93916	-0.0388794	-0.815773	-0.08	40.543	1.175	0.201	0.105	-1.735	1.99969	3.11844	29.9844	39.723	-0.050	-5.074	0.0082	26.623	19.290	405.430	48.560	0.000	48.330	52.136	0.904	0.7218
2024/12/11	12:10:55	2024/12/11	12:11:20	3.22348	6.16239	11.3286	21.6571	1.17924	2.25438	4.14433	7.92279	-0.16394	-0.619987	-0.0608	40.4991	1.297	0.328	-0.021	18.346	1.99906	3.13125	30	39.696	-0.038	-5.124	0.0061	26.406	19.292	404.991	48.410	0.000	48.327	52.136	0.907	0.7177
2024/12/11	12:10:56	2024/12/11	12:11:21	3.81042	7.28445	13.5732	25.9482	0.7973	1.52421	2.84009	5.42945	0.42762	-0.505779	-0.0496	40.4845	1.518	0.244	0.058	10.009	2.00062	3.14719	30	39.696	-0.031	-5.086	0.0045	26.697	19.292	404.845	48.780	0.000	48.329	52.140	0.909	0.7278
2024/12/11	12:10:57	2024/12/11	12:11:22	3.52625	6.74121	12.3563	23.6218	1.17239	2.24128	4.10815	7.85364	-0.114415	-0.17947	-0.0176	40.5113	1.162	0.214	0.071	0.493	1.99937	3.13219	30	39.704	-0.011	-5.097	0.0075	26.491	19.292	405.113	49.150	0.000	48.327	52.132	0.910	0.7227
2024/12/11	12:10:58	2024/12/11	12:11:23	3.19951	6.11656	11.3775	21.7506	1.21719	2.32692	4.32835	8.27458	0.127406	0	0	40.5186	1.197	0.233	0.070	1.819	2.00062	3.14625	30	39.704	0.000	-5.098	0.0062	26.407	19.294	405.186	48.660	0.000	48.330	52.136	0.912	0.7218
2024/12/11	12:10:59	2024/12/11	12:11:24	3.35408	6.41207	11.8437	22.6419	1.39142	2.66001	4.9133	9.39286	0.131659	0	0	40.4747	1.314	0.229	-0.023	18.610	2	3.14125	30	39.711	0.000	-5.130	0.0062	26.454	19.294	404.747	48.510	0.000	48.328	52.136	0.907	0.7195
2024/12/11	12:11:00	2024/12/11	12:11:25	3.33862	6.38251	11.9594	22.8631	1.32417	2.53145	4.74338	9.068	0.0774836	0.244732	0.024	40.5162	1.537	0.170	0.085	6.017	2.00031	3.15406	30	39.699	0.015	-5.058	0.0058	26.691	19.294	405.162	48.190	0.000	48.326	52.136	0.910	0.7279
2024/12/11	12:11:01	2024/12/11	12:11:26	3.91785	7.48983	14.2732	27.2864	0.982109	1.87752	3.57795	6.84004	0.606507	0.244732	0.024	40.5357	1.456	0.148	0.123	6.173	2.00031	3.17469	30	39.706	0.015	-5.077	0.0054	26.690	19.294	405.357	48.900	0.000	48.329	52.140	0.910	0.7284
2024/12/11	12:11:02	2024/12/11	12:11:27	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.505779	0.0496	40.5016	1.478	0.170	0.114	4.508	1.99969	3.17344	30	39.699	0.031	-5.065	0.0057	26.484	19.294	405.016	48.900	0.000	48.328	52.132	0.904	0.7177
2024/12/11	12:11:03	2024/12/11	12:11:28	3.52077	6.73073	13.0479	24.9439	1.42365	2.72162	5.276	10.0862	0.0447996	0.864719	0.0848	40.4284	1.157	0.252	0.048	2.385	2	3.19281	30.0156	39.699	0.053	-5.080	0.0069	26.766	19.294	404.284	48.410	0.000	48.331	52.136	0.906	0.7272
2024/12/11	12:11:04	2024/12/11	12:11:29	3.90794	7.47089	14.5793	27.8715	0.984087	1.8813	3.67132	7.01853	0.562851	0.929981	0.0912	40.4845	1.202	0.265	0.031	3.725	1.99969	3.20094	29.9844	39.708	0.057	-5.102	0.0067	26.513	19.296	404.845	48.430	0.000	48.327	52.136	0.900	0.7150
2024/12/11	12:11:05	2024/12/11	12:11:30	3.89583	7.44774	14.2194	27.1834	0.92378	1.76601	3.37169	6.44573	0.558318	0.864719	0.0848	40.4674	1.545	0.184	0.122	5.590	2.00031	3.18406	30	39.722	0.053	-5.061	0.0049	26.717	19.296	404.674	48.970	0.000	48.325	52.132	0.908	0.7270
2024/12/11	12:11:06	2024/12/11	12:11:31	3.63411	6.9474	13.5632	25.929	1.59677	3.05259	5.95947	11.3928	0.0376743	1.23997	0.1216	40.5504	1.428	0.192	-0.046	21.104	2	3.19563	30	39.703	0.076	-5.146	0.0077	26.393	19.297	405.504	48.480	0.000	48.325	52.132	0.908	0.7182
2024/12/11	12:11:07	2024/12/11	12:11:32	3.66073	6.99828	13.7124	26.2143	1.65472	3.16335	6.19827	11.8494	0.0137246	1.23997	0.1216	40.526	1.514	0.162	0.120	1.971	2.00031	3.21312	30	39.711	0.076	-5.065	0.0069	26.650	19.297	405.260	48.850	0.000	48.329	52.132	0.910	0.7270
2024/12/11	12:11:08	2024/12/11	12:11:33	3.86046	7.38012	14.4063	27.5407	0.976951	1.86766	3.64574	6.96963	0.537017	1.81102	0.1776	40.4991	1.293	0.303	0.038	3.901	1.99937	3.21156	30	39.682	0.111	-5.113	0.0062	26.354	19.299	404.991	49.050	0.000	48.327	52.132	0.913	0.7216
2024/12/11	12:11:09	2024/12/11	12:11:34	3.81039	7.2844	14.435	27.5956	1.62776	3.11183	6.16648	11.7886	-0.0341081	1.92522	0.1888	40.5089	1.469	0.189	0.135	2.340	2.00031	3.23031	30	39.718	0.118	-5.095	0.0062	26.672	19.297	405.089	49.070	0.000	48.327	52.136	0.911	0.7285
2024/12/11	12:11:10	2024/12/11	12:11:34	3.73977	7.1494	14.5607	27.8359	1.5976	3.05416	6.22018	11.8912	-0.033476	2.05575	0.2016	40.4991	1.691	0.222	-0.036	15.385	1.99969	3.25844	30	39.718	0.126	-5.165	0.0062	26.729	19.297	404.991	48.920	0.000	48.324	52.132	0.908	0.7277
2024/12/11	12:11:11	2024/12/11	12:11:35	3.76012	7.18829	15.015	28.7044	1.01359	1.9377	4.04749	7.73766	0.414889	2.36574	0.232	40.4845	1.416	0.392	0.002	10.839	2	3.28719	30.0156	39.704	0.145	-5.128	0.0064	26.692	19.299	404.845	49.290	0.000	48.330	52.136	0.915	0.7320
2024/12/11	12:11:12	2024/12/11	12:11:36	3.77046	7.20806	14.9506	28.5813	1.51264	2.89175	5.99791	11.4663	0	2.23522	0.2192	40.5113	1.433	0.359	0.006	13.516	2	3.28063	30	39.708	0.137	-5.130	0.0060	26.619	19.299	405.113	49.290	0.000	48.325	52.140	0.910	0.7259
2024/12/11	12:11:13	2024/12/11	12:11:37	3.79899	7.2626	15.4098	29.4592	0.978788	1.87117	3.97024	7.58999	0.387215	2.67573	0.2624	40.5723	1.819	0.220	-0.002	12.251	1.99969	3.29969	30	39.715	0.164	-5.164	0.0056	26.380	19.299	405.723	48.800	0.000	48.333	52.136	0.912	0.7211
2024/12/11	12:11:14	2024/12/11	12:11:38	3.79094	7.24721	15.4699	29.5741	1.06542	2.03678	4.3477	8.31159	0.255928	2.80626	0.2752	40.5455	1.962	0.210	0.004	11.908	1.99969	3.305	29.9844	39.725	0.172	-5.176	0.0068	26.716	19.301	405.455	48.830	0.000	48.328	52.140	0.909	0.7282
2024/12/11	12:11:15	2024/12/11	12:11:39	3.83851	7.33815	15.9738	30.5374	1.35199	2.58462	5.62624	10.7558	-0.0960961	3.11625	0.3056	40.4991	2.019	0.206	-0.004	14.825	2	3.3325	30.0156	39.718	0.191	-5.156	0.0069	26.380	19.301	404.991	48.850	0.000	48.326	52.136	0.915	0.7235
2024/12/11	12:11:16	2024/12/11	12:11:40	4.35213	8.32006	18.0451	34.4971	0.849001	1.62305	3.52017	6.72959	0.240691	2.98573	0.2928	40.5504	2.089	0.218	0.023	10.634	2	3.32656	30	39.729	0.183	-5.152	0.0052	26.733	19.301	405.504	48.010	0.000	48.326	52.136	0.912	0.7313
2024/12/11	12:11:17	2024/12/11	12:11:41	4.20364	8.03617	18.0727	34.55	0.869909	1.66302	3.74001	7.14984	0.272525	3.42625	0.336	40.465	2.175	0.214	0.017	10.135	2	3.36687	30	39.723	0.210	-5.131	0.0061	26.752	19.304	404.650	48.550	0.000	48.331	52.136	0.911	0.7308
2024/12/11	12:11:18	2024/12/11	12:11:41	4.17228	7.97623	18.1432	34.6847	0.863419	1.65062	3.75459	7.17772	0.270492	3.67098	0.36	40.5138	1.788	0.399	-0.034	18.114	1.99969	3.38	30	39.713	0.225	-5.118	0.0072	26.620	19.306	405.138	48.400	0.000	48.329	52.136	0.906	0.7232
2024/12/11	12:11:19	2024/12/11	12:11:43	3.78722	7.2401	15.9461	30.4845	1.15853	2.21478	4.87799	9.32535	0.114293	3.67098	0.36	40.4747	1.980	0.332	-0.011	24.812	2.00062	3.34187	29.9844	39.698	0.225	-5.143	0.0055	26.646	19.308	404.747	48.600	0.000	48.329	52.136	0.912	0.7287
2024/12/11	12:11:20	2024/12/11	12:11:43	3.70247	7.07809	16.1355	30.8465	1.1326	2.16522	4.93592	9.4361	0.111735	4.04623	0.3968	40.5552	2.015	0.330	-0.046	28.362	2	3.38156	30	39.711	0.248	-5.138	0.0086	26.665	19.308	405.552	48.800	0.000	48.327	52.140	0.904	0.7223
2024/12/11	12:11:21	2024/12/11	12:11:45	4.17782	7.98681	18.1052	34.612	0.909862	1.7394	3.94301	7.53794	0.469344	3.86676	0.3792	40.5528	2.402	0.225	0.121	6.829	2	3.3675	30	39.710	0.237	-5.095	0.0073	26.576	19.308	405.528	48.800	0.000	48.327	52.136	0.901	0.7182
2024/12/11	12:11:22	2024/12/11	12:11:46	4.16005	7.95285	17.694	33.826	0.921374	1.76141	3.9189	7.49183	0.503466	4.17676	0.4096	40.5186	2.197	0.327	-0.032	22.208	2	3.34594	30	39.704	0.256	-5.156	0.0065	26.670	19.310	405.186	48.820	0.000	48.330	52.132	0.913	0.7297
2024/12/11	12:11:23	2024/12/11	12:11:46	4.07991	7.79965	17.8807	34.183	0.903625	1.72748	3.96025	7.57089	0.493768	4.48675	0.44	40.5186	2.014	0.343	0.036	1.604	2	3.38125	30.0156	39.708	0.275	-5.130	0.0079	26.693	19.311	405.186	48.670	0.000	48.328	52.140	0.911	0.7292
2024/12/11	12:11:24	2024/12/11	12:11:48	3.80586	7.27574	16.3109	31.1818	1.44512	2.76266	6.19338	11.84	0.10317	4.48675	0.44	40.5528	2.100	0.390	0.037	2.087	1.99937	3.34969	29.9844	39.715	0.275	-5.137	0.0067	26.637	19.311	405.528	48.700	0.000	48.324	52.136	0.898	0.7171
2024/12/11	12:11:25	2024/12/11	12:11:48	3.71467	7.1014	16.5361	31.6123	1.41049	2.69647	6.2789	12.0035	0.100698	4.79674	0.4704	40.4918	2.112	0.375	0.022	7.916	2.00031	3.39594	30	39.720	0.294	-5.143	0.0073	26.622	19.313	404.918	49.060	0.000	48.332	52.129	0.903	0.7204
2024/12/11	12:11:26	2024/12/11	12:11:50	4.29317	8.20734	18.6224	35.6008	0.947812	1.81195	4.1113	7.85965	-0.0495934	4.97621	0.488	40.5601	2.504	0.281	0.174	3.673	2	3.36125	30	39.710	0.305	-5.125	0.0063	26.670	19.315	405.601	48.920	0.000	48.330	52.136	0.905	0.7232
2024/12/11	12:11:28	2024/12/11	12:11:51	3.89524	7.4466	17.0476	32.5902	0.858985	1.64214	3.75937	7.18686	0.459186	5.22095	0.512	40.4894	2.276	0.412	0.013	4.475	2	3.37188	30	39.708	0.320	-5.146	0.0075	26.579	19.317	404.894	49.110	0.000	48.326	52.136	0.908	0.7239
2024/12/11	12:11:29	2024/12/11	12:11:52	4.29851	8.21755	19.0228	36.3662	0.877364	1.67727	3.88271	7.42266	0.0428422	5.22095	0.512	40.4967	2.537	0.286	0.164	3.343	2	3.38563	30	39.722	0.320	-5.139	0.0065	26.601	19.315	404.967	49.140	0.000	48.328	52.132	0.900	0.7175
2024/12/11	12:11:30	2024/12/11	12:11:53	3.83001	7.3219	16.9595	32.4217	1.68403	3.2194	7.45698	14.2557	-0.00919367	5.54726	0.544	40.4406	2.487	0.264	0.160	2.550	2	3.3925	30	39.701	0.340	-5.143	0.0064	26.701	19.317	404.406	48.640	0.000	48.326	52.144	0.912	0.7297
2024/12/11	12:11:31	2024/12/11	12:11:54	3.95632	7.56337	17.4776	33.4123	0.958731	1.83283	4.23533	8.09677	0.376993	5.9062	0.5792	40.4601	2.364	0.465	0.011	8.872	1.99969	3.385	30	39.717	0.362	-5.145	0.0060	26.650	19.318	404.601	48.500	0.000	48.328	52.132	0.913	0.7290
2024/12/11	12:11:32	2024/12/11	12:11:55	4.24196	8.10944	19.2217	36.7465	0.962081	1.83923	4.3595	8.33415	0.0724158	6.16724	0.6048	40.5357	2.377	0.481	0.004	12.038	2.00062	3.41812	30	39.717	0.378	-5.149	0.0077	26.672	19.318	405.357	48.520	0.000	48.330	52.136	0.913	0.7304
2024/12/11	12:11:33	2024/12/11	12:11:56	4.39867	8.40903	19.5796	37.4307	0.904914	1.72994	4.028	7.70042	0.0914827	6.10198	0.5984	40.4332	2.498	0.283	0.156	0.002	2.00031	3.39344	30.0156	39.696	0.374	-5.142	0.0064	26.706	19.318	404.332	48.520	0.000	48.330	52.140	0.911	0.7290
2024/12/11	12:11:34	2024/12/11	12:11:57	4.30119	8.22266	19.2582	36.8162	0.938247	1.79367	4.20092	8.03097	0.109379	6.28145	0.616	40.4991	2.489	0.476	-0.010	14.679	2	3.40094	30	39.720	0.385	-5.137	0.0063	26.657	19.318	404.991	49.230	0.000	48.329	52.140	0.914	0.7302
2024/12/11	12:11:35	2024/12/11	12:11:59	3.78366	7.23329	16.6033	31.7409	0.978764	1.87112	4.29498	8.21079	0.227173	6.47724	0.6352	40.5333	2.544	0.307	0.126	1.655	2.00062	3.36781	29.9844	39.711	0.397	-5.158	0.0073	26.696	19.317	405.333	48.570	0.000	48.325	52.140	0.914	0.7312
2024/12/11	12:11:36	2024/12/11	12:11:59	3.77578	7.21824	16.6172	31.7673	0.976728	1.86723	4.29856	8.21765	0.2267	6.65671	0.6528	40.4967	2.539	0.456	0.000	14.671	2	3.37062	30	39.747	0.408	-5.161	0.0064	26.748	19.318	404.967	48.940	0.000	48.326	52.136	0.912	0.7313
2024/12/11	12:11:37	2024/12/11	12:12:00	4.26535	8.15416	19.3058	36.9073	0.884556	1.69102	4.00367	7.6539	0.201743	6.78723	0.6656	40.5211	2.601	0.300	0.119	2.371	2.00031	3.40719	30	39.711	0.416	-5.160	0.0071	26.675	19.320	405.211	48.620	0.000	48.327	52.132	0.917	0.7332
2024/12/11	12:11:38	2024/12/11	12:12:01	4.26282	8.14931	19.5952	37.4606	0.897472	1.71572	4.12548	7.88676	0.238711	7.03196	0.6896	40.4942	2.607	0.328	0.079	2.732	2.00031	3.42906	30	39.713	0.431	-5.156	0.0068	26.660	19.320	404.942	48.640	0.000	48.329	52.132	0.912	0.7292
2024/12/11	12:11:39	2024/12/11	12:12:02	4.42377	8.45701	19.8443	37.9367	0.738394	1.4116	3.31231	6.33221	0.366743	7.16249	0.7024	40.5089	2.670	0.421	-0.030	27.007	2	3.39906	30	39.725	0.439	-5.171	0.0068	26.721	19.320	405.089	48.660	0.000	48.330	52.132	0.913	0.7312
2024/12/11	12:11:40	2024/12/11	12:12:03	4.00076	7.64832	17.7002	33.8378	1.18114	2.25801	5.22562	9.98992	-0.0703836	7.16249	0.7024	40.4454	3.023	0.264	0.075	7.888	2.00094	3.38469	30	39.775	0.439	-5.156	0.0057	26.670	19.320	404.454	48.510	0.000	48.330	52.136	0.913	0.7297
2024/12/11	12:11:41	2024/12/11	12:12:05	3.84395	7.34856	16.7738	32.0669	1.26509	2.4185	5.52047	10.5536	0.0740429	7.47248	0.7328	40.543	2.990	0.277	0.087	5.932	2	3.36563	29.9844	39.725	0.458	-5.168	0.0058	26.741	19.322	405.430	47.850	0.000	48.329	52.136	0.909	0.7289
2024/12/11	12:11:42	2024/12/11	12:12:05	3.77358	7.21403	16.9436	32.3914	1.24193	2.37422	5.57634	10.6604	0.0726874	7.84773	0.7696	40.4528	2.961	0.273	0.104	7.067	1.99969	3.39969	30.0156	39.725	0.481	-5.149	0.0061	26.729	19.322	404.528	47.850	0.000	48.331	52.132	0.909	0.7285
2024/12/11	12:11:43	2024/12/11	12:12:06	4.22506	8.07713	19.4774	37.2354	0.893012	1.70719	4.11676	7.87009	0.548061	7.84773	0.7696	40.4381	2.658	0.364	0.036	2.604	2	3.43281	30	39.729	0.481	-5.170	0.0073	26.687	19.324	404.381	48.560	0.000	48.330	52.132	0.913	0.7304
2024/12/11	12:11:44	2024/12/11	12:12:07	3.56087	6.80739	16.9509	32.4054	1.41674	2.70841	6.74415	12.8929	0.0203975	8.22299	0.8064	40.5138	2.701	0.395	0.036	3.794	2.00062	3.46781	30.0156	39.713	0.504	-5.163	0.0061	26.371	19.325	405.138	49.270	0.000	48.326	52.140	0.902	0.7134
2024/12/11	12:11:45	2024/12/11	12:12:08	3.76065	7.18931	17.2682	33.0119	1.32843	2.53959	6.0999	11.6613	0.0267958	8.3372	0.8176	40.4381	2.995	0.292	0.151	3.923	2	3.41781	30	39.732	0.511	-5.135	0.0066	26.668	19.324	404.381	48.610	0.000	48.328	52.136	0.913	0.7297
2024/12/11	12:11:46	2024/12/11	12:12:09	4.13288	7.9009	19.0896	36.4939	0.847375	1.61994	3.91399	7.48245	-0.0859992	8.53298	0.8368	40.5089	2.945	0.292	0.160	2.714	1.99937	3.42437	30	39.701	0.523	-5.158	0.0058	26.667	19.324	405.089	48.290	0.000	48.327	52.132	0.912	0.7292
2024/12/11	12:11:47	2024/12/11	12:12:10	3.69246	7.05896	16.9742	32.4499	1.37867	2.63563	6.33772	12.1159	0.0178584	8.84298	0.8672	40.4796	2.705	0.433	0.018	4.992	2.00031	3.42062	30	39.729	0.542	-5.179	0.0065	26.721	19.324	404.796	48.650	0.000	48.327	52.136	0.909	0.7286
2024/12/11	12:11:48	2024/12/11	12:12:11	3.82692	7.316	17.5061	33.4667	1.55318	2.96925	7.10496	13.5827	-0.00897238	8.71245	0.8544	40.4503	2.712	0.461	0.033	5.002	2.00031	3.42031	30.0156	39.711	0.534	-5.179	0.0068	26.707	19.324	404.503	49.190	0.000	48.330	52.140	0.913	0.7310
2024/12/11	12:11:49	2024/12/11	12:12:12	3.84701	7.35441	17.3537	33.1754	1.62071	3.09833	7.31093	13.9765	-0.00603253	8.77772	0.8608	40.4576	2.827	0.259	0.168	-0.633	2	3.40156	30	39.708	0.538	-5.172	0.0067	26.364	19.322	404.576	49.220	0.000	48.329	52.129	0.911	0.7201
2024/12/11	12:11:50	2024/12/11	12:12:13	4.40873	8.42825	20.3626	38.9276	0.887164	1.69601	4.09755	7.83337	0.0594052	9.08771	0.8912	40.482	3.086	0.305	-0.016	16.043	1.99906	3.42969	30	39.722	0.557	-5.193	0.0069	26.652	19.324	404.820	49.410	0.000	48.328	52.136	0.912	0.7286
2024/12/11	12:11:51	2024/12/11	12:12:14	4.3821	8.37735	20.4218	39.0407	0.870496	1.66414	4.05675	7.75537	0.0265783	9.15297	0.8976	40.4942	2.816	0.278	0.149	1.126	2	3.44062	30	39.717	0.561	-5.173	0.0076	26.423	19.324	404.942	48.920	0.000	48.332	52.136	0.911	0.7218
