Date,Time,Date calibrated,Time calibrated,[CH4] dissolved with water vapour (ppm),[CH4] dissolved with water vapour (nmol/L),[CH4] dissolved with constant dry gas flow (ppm),[CH4] dissolved with constant dry gas flow (nmol/L),[N2O] dissolved with water vapour (ppm),[N2O] dissolved with water vapour (nmol/L),[N2O] dissolved with constant dry gas flow (ppm),[N2O] dissolved with constant dry gas flow (nmol/L),[NH3] dissolved (ppm),Depth (meter),Hydrostatic Pressure Calibrated (bar),Carrier gas pressure calibrated (bar),[CH4] measured (ppm),[N2O] measured (ppm),[NH3] measured (ppm),[H2O] measured (%),Flow Carrier Gas (sccm),Total Flow (sccm),Cavity Pressure (mbar),Cellule Temperature (Degree Celsius),Hydrostatic pressure (bar),LShift,Error Standard,Ringdown Time (microSec),Box Temperature (Degree Celsius),Carrier gas pressure (dbar),PWM Cellule Temperature,PWM Cellule Pressure,Laser Temperature (Degree Celsius),Laser Flux,Norm Signal,Value Max,datetime,Cavity Pressure (mbar)_FLAG,Cellule Temperature (Degree Celsius)_FLAG,Depth (meter)_FLAG,Flow Carrier Gas (sccm)_FLAG,Total Flow (sccm)_FLAG,[CH4] dissolved with water vapour (ppm)_FLAG,Error Standard_FLAG,[CH4] dissolved with water vapour (ppm)_RSD,[N2O] dissolved with water vapour (ppm)_RSD,[N2O] dissolved with water vapour (ppm)_FLAG,[NH3] measured (ppm)_RSD,[NH3] measured (ppm)_FLAG,[H2O] measured (%)_RSD,[H2O] measured (%)_FLAG,is_downcast,Dry gas Flow [sccm],water vapour,[CH4] dissolved with water vapour (ppm) corrected Tcell,[CH4] dissolved with water vapour (nmol/L) corrected Tcell,H20 measured,[H2O] measured corrected Tcell,Total Flow (sccm) corrected Tcell
2024/11/27,13:05:22,2024/11/27,13:05:47,12.3913,13.7385,41.5114,46.0243,1.03144,1.14357,3.45536,3.83101,0.180983,-1.87764,-0.1888,45.0546,1.596,0.2,0.091,9.376000000000001,1.99969,3.15781,30.0,39.778,-0.118,-1.355,0.0031,26.537,23.058,450.546,37.67,0.0,48.322,52.14,0.893,0.7106,2024-11-27 13:05:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.755441317698708e-07,9.317071278988599e-06,0.0,0.0001056043956043956,0.0,1.0875961973743774e-06,0.0,True,0.8620437344,0.29607626560000005,12.416797894476307,12.416797894476307,0.09376000000000001,0.09427674782464149,2.9560104822246416
2024/11/27,13:05:23,2024/11/27,13:05:47,11.6969,12.9686,42.5631,47.1903,0.973639,1.07949,3.5429,3.92806,0.170841,,-0.2016,44.996,1.478,0.234,0.031,8.908600000000002,1.99937,3.23781,30.0156,39.785,-0.126,-1.363,0.0039,26.679,23.051,449.96,37.52,0.0,48.317,52.14,0.892,0.7136,2024-11-27 13:05:23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3003445357316894e-06,1.5621806439553057e-05,0.0,0.0004906451612903225,0.0,1.9781506047600464e-06,0.0,True,0.9499964583399999,0.2884435416600001,11.720208564783212,11.720208564783212,0.08908600000000001,0.08956142338180885,3.0389278817218086
2024/11/27,13:05:24,2024/11/27,13:05:49,13.3193,14.7673,45.9959,50.9963,0.728242,0.807412,2.51485,2.78825,0.0664057,-1.94129,-0.1952,45.0034,1.584,0.192,0.098,8.2706,2.00062,3.185,30.0,39.775,-0.122,-1.36,0.0039,26.635,23.048,450.034,37.02,0.0,48.32,52.144,0.898,0.7169,2024-11-27 13:05:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1419519043793592e-06,2.0885914297719712e-05,0.0,0.00015520408163265304,0.0,2.3475845037814476e-06,0.0,True,0.92096139,0.26341861,13.34707860735155,13.34707860735155,0.082706,0.08316801913831814,3.0047494091383182
2024/11/27,13:05:25,2024/11/27,13:05:50,13.8816,15.3908,47.9419,53.1538,0.639074,0.70855,2.20712,2.44706,0.228621,-1.87764,-0.1888,45.018,1.666,0.195,0.038,8.073599999999999,2.0,3.18375,30.0,39.777,-0.118,-1.369,0.0029,26.64,23.044,450.18,37.39,0.0,48.317,52.144,0.893,0.7131,2024-11-27 13:05:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.058379437528814e-07,1.3159665390862403e-05,0.0,0.00022131578947368418,0.0,8.252379550583847e-07,0.0,True,0.9267067599999999,0.25704323999999995,13.91029345783014,13.91029345783014,0.08073599999999999,0.08118298295033675,3.0078897429503364
2024/11/27,13:05:26,2024/11/27,13:05:51,12.3654,13.7097,42.2222,46.8123,0.938211,1.04021,3.20357,3.55184,0.111472,-1.81399,-0.1824,45.0302,1.602,0.217,0.104,9.2026,1.99937,3.17188,29.9844,39.775,-0.114,-1.385,0.0034,26.647,23.037,450.302,37.41,0.0,48.32,52.14,0.894,0.7142,2024-11-27 13:05:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.34866644022838e-07,1.2321322175928442e-05,0.0,0.00011115384615384615,0.0,1.4170139740132385e-06,0.0,True,0.8806145711199997,0.29189542888,12.391189162444338,12.391189162444338,0.092026,0.09254008329773977,2.9725246544177395
2024/11/27,13:05:27,2024/11/27,13:05:52,12.2843,13.6198,41.6067,46.1299,0.902672,1.00081,3.05734,3.38971,0.1383,-1.87764,-0.1888,45.0131,1.652,0.211,0.067,10.238800000000001,2.00125,3.165,30.0,39.782,-0.118,-1.376,0.0031,26.635,23.037,450.131,37.41,0.0,48.32,52.14,0.896,0.7155,2024-11-27 13:05:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.822993577167603e-07,1.0646170480528917e-05,0.0,0.00014343283582089552,0.0,1.2240478919882817e-06,0.0,True,0.8396919799999998,0.32405802,12.30912134318854,12.30912134318854,0.102388,0.10294207749676013,2.94388405749676
2024/11/27,13:05:28,2024/11/27,13:05:53,13.0742,14.4955,45.7494,50.7231,0.73914,0.819495,2.58642,2.8676,0.314093,-1.87764,-0.1888,44.9985,1.551,0.234,0.029,9.8004,1.99937,3.195,30.0,39.787,-0.118,-1.384,0.0029,26.619,23.032,449.985,37.94,0.0,48.318,52.144,0.894,0.7135,2024-11-27 13:05:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.432515947438467e-07,1.1378088048272315e-05,0.0,0.00028999999999999995,0.0,6.307184640767961e-07,0.0,True,0.8825072199999997,0.31312278,13.100010295284283,13.100010295284283,0.098004,0.09852212489918104,2.9803993448991806
2024/11/27,13:05:29,2024/11/27,13:05:54,12.9432,14.3503,43.6899,48.4396,0.8451,0.936974,2.85264,3.16276,0.142451,-1.87764,-0.1888,45.0229,1.619,0.221,0.026,9.714,2.00031,3.16344,29.9844,39.787,-0.118,-1.401,0.0032,26.363,23.025,450.229,37.27,0.0,48.319,52.144,0.894,0.7069,2024-11-27 13:05:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.911490203350023e-07,1.2116909241509882e-05,0.0,0.00039384615384615386,0.0,8.782161234991424e-07,0.0,True,0.8558334384000001,0.3072965616,12.968751683003438,12.968751683003438,0.09714,0.09765355712732589,2.953796995527326
2024/11/27,13:05:30,2024/11/27,13:05:55,13.8852,15.3947,47.3164,52.4604,0.712758,0.790245,2.42885,2.69291,0.212307,-1.81399,-0.1824,45.0351,1.534,0.179,0.091,10.485600000000002,1.99969,3.17313,30.0,39.785,-0.114,-1.398,0.0035,26.621,23.02,450.351,37.46,0.0,48.32,52.148,0.896,0.715,2024-11-27 13:05:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.822343214357734e-07,1.718675904023526e-05,0.0,0.00013461538461538464,0.0,1.5314414301787727e-06,0.0,True,0.84071828072,0.33272171928000005,13.912869218658606,13.912869218658606,0.10485600000000002,0.1054155828090042,2.945823863529004
2024/11/27,13:05:31,2024/11/27,13:05:56,12.8568,14.2545,45.971,50.9687,0.595255,0.659968,2.1284,2.35979,0.244829,-1.94129,-0.1952,44.9546,1.6,0.175,0.066,5.1624,2.00062,3.21844,30.0156,39.78,-0.122,-1.389,0.0029,26.63,23.014,449.546,37.31,0.0,48.321,52.148,0.891,0.7113,2024-11-27 13:05:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.541285545392321e-07,1.41283987534754e-05,0.0,0.00012742424242424242,0.0,1.0885322288376909e-06,0.0,True,1.0516712534400001,0.16614874656,12.883016939471824,12.883016939471824,0.051623999999999996,0.05190594269955544,3.1041971961395554
2024/11/27,13:05:32,2024/11/27,13:05:57,12.64,14.0142,44.6783,49.5354,0.599993,0.665221,2.12078,2.35134,0.330244,,-0.2016,44.9326,1.511,0.247,0.03,5.013599999999999,1.99969,3.20688,30.0,39.76,-0.126,-1.385,0.0031,26.41,23.009,449.326,37.5,0.0,48.32,52.148,0.589,0.4663,2024-11-27 13:05:32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.602848101265822e-07,1.601685352995785e-05,0.0,0.00032033333333333333,0.0,8.207361858399522e-07,0.0,True,1.04640986432,0.16078013568,12.668123233578545,12.668123233578545,0.05013599999999999,0.050434856787379294,3.0965347211073793
2024/11/27,13:05:33,2024/11/27,13:05:58,12.6884,14.0678,43.4379,48.1602,0.780026,0.864826,2.67037,2.96068,0.303987,,-0.208,45.0156,1.264,0.074,,5.414,1.99875,3.17281,29.9844,39.777,-0.13,-1.372,0.0182,26.624,23.006,450.156,37.35,0.0,48.317,52.148,0.898,0.7167,2024-11-27 13:05:33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.610573437155197e-05,0.00042465251158294726,0.0,0.0017162694300518135,1.0,-2.493901520855293e-05,0.0,True,1.0022840666000001,0.17177593340000002,12.714627097044428,12.714627097044428,0.054139999999999994,0.054439738120927866,3.055473804720928
2024/11/27,13:05:34,2024/11/27,13:05:59,12.7136,14.0957,44.4002,49.2271,0.659225,0.730892,2.30224,2.55252,0.350894,-1.87764,-0.1888,45.0107,1.507,0.247,,6.0604,2.0,3.19125,30.0,39.77,-0.118,-1.449,0.0049,26.584,23.002,450.107,36.85,0.0,48.318,52.144,0.898,0.7158,2024-11-27 13:05:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88852881953184e-06,3.642155561454739e-05,0.0,0.002182727272727273,1.0,2.199523635031147e-06,0.0,True,0.9978474850000001,0.193402515,12.74070585169949,12.74070585169949,0.060604,0.060950117431860296,3.05879760243186
2024/11/27,13:05:35,2024/11/27,13:06:00,12.7522,14.1385,44.2887,49.1036,0.857631,0.950868,2.97858,3.3024,0.117523,-1.76625,-0.1776,44.9741,1.587,0.188,0.101,4.892399999999999,2.00125,3.18875,30.0,39.768,-0.111,-1.393,0.0034,26.648,22.995,449.741,37.38,0.0,48.321,52.148,0.895,0.7149,2024-11-27 13:05:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.065102492119007e-07,1.3478990381644318e-05,0.0,0.00011445544554455444,0.0,1.155884411558844e-06,0.0,True,1.031493595,0.156006405,12.779625075411834,12.779625075411834,0.048923999999999995,0.04920585507433419,3.081949450074334
2024/11/27,13:05:36,2024/11/27,13:06:01,13.3963,14.8526,47.139,52.2637,0.703153,0.779596,2.47426,2.74325,0.21817,-1.76625,-0.1776,45.0229,1.601,0.192,0.064,9.0928,2.0,3.19875,30.0,39.775,-0.111,-1.404,0.0031,26.488,22.992,450.229,37.57,0.0,48.321,52.136,0.863,0.6856,2024-11-27 13:05:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.173622567425333e-07,1.366701130479426e-05,0.0,0.00015015624999999998,0.0,8.769848512502281e-07,0.0,True,0.9078940600000001,0.29085594,13.424239197830484,13.424239197830484,0.09092800000000001,0.09143594955878646,2.9993300095587863
2024/11/27,13:05:37,2024/11/27,13:06:02,12.4107,13.7599,43.7888,48.5492,0.70578,0.782508,2.49021,2.76093,0.0762434,-1.94129,-0.1952,44.9692,1.429,0.183,0.103,8.751,1.99906,3.2025,30.0,39.772,-0.122,-1.388,0.0047,26.634,22.992,449.692,37.57,0.0,48.32,52.136,0.898,0.7169,2024-11-27 13:05:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.779915717888596e-06,3.1298704978888604e-05,0.0,0.00021446601941747575,0.0,3.763843925711365e-06,0.0,True,0.923189225,0.280250775,12.436929484282352,12.436929484282352,0.08750999999999999,0.08800541061810069,3.010254635618101
2024/11/27,13:05:38,2024/11/27,13:06:03,12.5651,13.9311,44.3427,49.1634,0.723183,0.801803,2.55214,2.8296,0.344603,-1.87764,-0.1888,44.9668,1.469,0.181,0.089,8.8132,2.00094,3.20031,30.0,39.789,-0.118,-1.407,0.0038,26.647,22.986,449.668,37.59,0.0,48.32,52.136,0.897,0.7163,2024-11-27 13:05:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1492148888588234e-06,1.9967283522981043e-05,0.0,0.00016224719101123598,0.0,1.8704663212435235e-06,0.0,True,0.91732027908,0.28204972092,12.589671892115437,12.589671892115437,0.088132,0.08859353599920611,3.0068538150792063
2024/11/27,13:05:39,2024/11/27,13:06:04,12.471,13.8268,45.2849,50.208,0.637961,0.707316,2.31657,2.56842,0.039127,-1.87764,-0.1888,45.0497,1.428,0.274,0.041,8.3206,1.99969,3.22906,30.0156,39.777,-0.118,-1.39,0.0037,26.624,22.981,450.497,36.92,0.0,48.32,52.14,0.894,0.7132,2024-11-27 13:05:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977467725122285e-06,2.1458992007348414e-05,0.0,0.00033390243902439026,0.0,1.4869121320734224e-06,0.0,True,0.96069283364,0.26867716636,12.496777728258966,12.496777728258966,0.083206,0.08366665774085565,3.0440494913808553
2024/11/27,13:05:40,2024/11/27,13:06:05,13.1305,14.558,45.8155,50.7963,0.777063,0.861541,2.71136,3.00613,0.259694,-1.87764,-0.1888,45.0082,1.616,0.192,0.066,9.2614,1.99969,3.19062,29.9844,39.737,-0.118,-1.405,0.003,26.615,22.978,450.082,37.46,0.0,48.318,52.144,0.898,0.7167,2024-11-27 13:05:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.854270591371236e-07,1.1582072496052446e-05,0.0,0.00013636363636363637,0.0,8.727695888285494e-07,0.0,True,0.89543391932,0.29549608068,13.162521123262616,13.162521123262616,0.092614,0.09321931683730353,2.9883432361573035
2024/11/27,13:05:41,2024/11/27,13:06:06,12.5007,13.8597,43.5405,48.274,0.73705,0.817178,2.56717,2.84626,0.120764,-1.7026,-0.1712,45.0009,1.408,0.274,0.037,9.897200000000002,2.00031,3.18656,30.0,39.773,-0.107,-1.419,0.004,26.659,22.972,450.009,37.3,0.0,48.319,52.144,0.893,0.7139,2024-11-27 13:05:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2799283240138552e-06,2.1708160911742758e-05,0.0,0.00043243243243243243,0.0,1.883460859329017e-06,0.0,True,0.8708697836800001,0.3153802163200001,12.527003575758197,12.527003575758197,0.09897200000000002,0.09952982785911403,2.970709611539114
2024/11/27,13:05:42,2024/11/27,13:06:06,12.0557,13.3663,44.2793,49.0931,0.710809,0.788084,2.61073,2.89455,0.116465,-1.87764,-0.1888,45.0009,1.63,0.189,0.065,9.9834,2.00156,3.24063,30.0156,39.785,-0.118,-1.384,0.0038,26.594,22.967,450.009,37.32,0.0,48.316,52.144,0.9,0.7173,2024-11-27 13:05:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1977736672279504e-06,2.031488065007618e-05,0.0,0.00022215384615384615,0.0,1.3657429301049844e-06,0.0,True,0.9155449445799999,0.32352505542,12.079723550210481,12.079723550210481,0.09983399999999999,0.10036678200726828,3.017471726587268
2024/11/27,13:05:43,2024/11/27,13:06:08,11.6851,12.9555,39.3304,43.6062,0.908935,1.00775,3.05934,3.39193,0.123682,-1.76625,-0.1776,45.0204,1.458,0.265,0.043,10.1202,1.99937,3.15375,29.9844,39.79,-0.111,-1.426,0.004,26.308,22.964,450.204,36.82,0.0,48.321,52.14,0.898,0.7083,2024-11-27 13:05:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.369265132519191e-06,1.7603018917744393e-05,0.0,0.000372093023255814,0.0,1.4680245894118726e-06,0.0,True,0.8352141925,0.3191658075,11.70784248402522,11.70784248402522,0.101202,0.10172945706192035,2.9363136495619204
2024/11/27,13:05:44,2024/11/27,13:06:09,12.1983,13.5244,42.6895,47.3304,1.0753,1.1922,3.76316,4.17227,0.113162,-1.94129,-0.1952,44.9887,1.656,0.172,0.071,10.356,1.99937,3.19375,30.0,39.79,-0.122,-1.41,0.0039,26.605,22.957,449.887,36.84,0.0,48.32,52.144,0.897,0.7156,2024-11-27 13:05:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.246895059147586e-06,1.4144889798195852e-05,0.0,0.00021422535211267606,0.0,1.5781282423739364e-06,0.0,True,0.86363525,0.33074475,12.222041315254883,12.222041315254883,0.10356,0.1040997467770644,2.9671049967770644
2024/11/27,13:05:45,2024/11/27,13:06:10,11.9397,13.2377,42.5497,47.1755,0.63307,0.701893,2.25608,2.50135,0.274386,-1.94129,-0.1952,44.9814,1.443,0.291,0.047,10.4114,2.00156,3.21656,30.0156,39.789,-0.122,-1.416,0.0033,26.356,22.951,449.814,36.34,0.0,48.32,52.14,0.898,0.7095,2024-11-27 13:05:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.120832181713107e-07,1.7201889206564833e-05,0.0,0.00023170212765957445,0.0,9.903601309567113e-07,0.0,True,0.8801110721599998,0.33488892784,11.963048880652815,11.963048880652815,0.104114,0.10465923168680324,2.986330303846803
2024/11/27,13:05:46,2024/11/27,13:06:11,12.0605,13.3717,42.9028,47.5669,0.797218,0.883887,2.83593,3.14423,0.112101,-1.87764,-0.1888,44.9863,1.628,0.175,0.084,10.0636,2.00031,3.21594,30.0,39.778,-0.118,-1.414,0.0035,26.389,22.946,449.863,37.39,0.0,48.318,52.144,0.894,0.7074,2024-11-27 13:05:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0157124497325984e-06,1.5365935039098465e-05,0.0,0.00014583333333333335,0.0,1.2662807525325617e-06,0.0,True,0.89199066216,0.32363933784,12.085317198867875,12.085317198867875,0.10063599999999999,0.10119064413481889,2.9934913062948185
2024/11/27,13:05:47,2024/11/27,13:06:11,11.797,13.0795,43.3196,48.0291,0.7798,0.864575,2.86349,3.17479,0.109652,-1.87764,-0.1888,44.9887,1.42,0.273,0.048,10.611,1.99969,3.24719,30.0156,39.78,-0.118,-1.408,0.0038,26.401,22.946,449.887,37.39,0.0,48.317,52.148,0.893,0.7071,2024-11-27 13:05:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2240400101720776e-06,1.8517568607335213e-05,0.0,0.00030083333333333335,0.0,1.3308755760368664e-06,0.0,True,0.9029406690999998,0.3445593309,11.821055848652007,11.821055848652007,0.10611000000000001,0.106689516113626,3.0093201852136255
2024/11/27,13:05:48,2024/11/27,13:06:13,11.8827,13.1745,41.7769,46.3186,0.694255,0.76973,2.44083,2.70619,0.0948073,-1.87764,-0.1888,45.0302,1.628,0.175,0.076,10.089599999999999,2.00031,3.205,30.0,39.787,-0.118,-1.418,0.0036,26.729,22.941,450.302,37.07,0.0,48.322,52.144,0.895,0.7172,2024-11-27 13:05:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0906612133606e-06,1.8667492491951805e-05,0.0,0.00017052631578947367,0.0,1.4148471615720522e-06,0.0,True,0.8813183200000003,0.32337168,11.906158108012312,11.906158108012312,0.10089599999999999,0.10142941424664063,2.983057734246641
2024/11/27,13:05:49,2024/11/27,13:06:14,12.9034,14.3061,43.8195,48.5833,0.691792,0.767,2.34931,2.60471,0.291124,-1.81399,-0.1824,44.9741,1.56,0.197,0.018,9.9062,2.00094,3.16875,30.0,39.782,-0.114,-1.449,0.003,26.659,22.934,449.741,37.77,0.0,48.319,52.144,0.895,0.7153,2024-11-27 13:05:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.974905838771177e-07,1.3009690774105512e-05,0.0,0.0005,0.0,7.272727272727273e-07,0.0,True,0.8539072875000002,0.3139027125,12.929472280854343,12.929472280854343,0.099062,0.09959807869070644,2.954445366190707
2024/11/27,13:05:50,2024/11/27,13:06:15,12.2118,13.5394,42.1622,46.7458,0.772216,0.856167,2.66613,2.95598,0.0884992,-1.94129,-0.1952,44.9326,1.627,0.173,0.062,8.9308,1.99969,3.18281,30.0,39.806,-0.122,-1.438,0.0029,26.39,22.93,449.326,36.93,0.0,48.317,52.144,0.895,0.708,2024-11-27 13:05:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.886781637432646e-07,1.089073523470117e-05,0.0,0.00013564516129032256,0.0,1.0025032781022769e-06,0.0,True,0.89886960452,0.28425039548,12.233753470602998,12.233753470602998,0.089308,0.08973783165030855,2.9882974361703085
2024/11/27,13:05:51,2024/11/27,13:06:16,11.9742,13.276,41.9384,46.4977,0.614231,0.681007,2.15128,2.38515,0.280968,-1.94129,-0.1952,44.935,1.438,0.252,0.03,8.8928,1.99969,3.195,30.0,39.787,-0.122,-1.438,0.004,26.643,22.925,449.35,36.61,0.0,48.318,52.14,0.896,0.7158,2024-11-27 13:05:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3362061766130513e-06,2.6048831791296758e-05,0.0,0.0005333333333333334,0.0,1.8271097407788055e-06,0.0,True,0.9111850399999999,0.28412496,11.997838741780994,11.997838741780994,0.088928,0.08939814214761001,3.00027318214761
2024/11/27,13:05:52,2024/11/27,13:06:17,11.5813,12.8403,41.0906,45.5577,0.721503,0.799941,2.55991,2.83821,0.267774,-1.87764,-0.1888,44.9497,1.42,0.241,0.037,9.4316,2.00062,3.20969,30.0,39.778,-0.118,-1.452,0.004,26.377,22.918,449.497,37.31,0.0,48.32,52.14,0.897,0.7095,2024-11-27 13:05:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3815374785214094e-06,2.217592996841316e-05,0.0,0.00043243243243243243,0.0,2.6787209107651097e-06,0.0,True,0.9063448779600001,0.30272512204,11.605131136789398,11.605131136789398,0.094316,0.09483581215687804,3.001800690116878
2024/11/27,13:05:53,2024/11/27,13:06:18,12.0303,13.3382,41.5425,46.0588,0.676022,0.749515,2.33441,2.58819,0.331784,-1.81399,-0.1824,44.9985,1.547,0.202,0.086,9.978200000000001,1.99937,3.1825,29.9844,39.797,-0.114,-1.444,0.0025,26.445,22.916,449.985,36.64,0.0,48.319,52.148,0.895,0.7094,2024-11-27 13:05:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.195215414411943e-07,9.245261248894266e-06,0.0,7.267441860465118e-05,0.0,6.967670011148272e-07,0.0,True,0.865573785,0.31755621500000003,12.052932393802463,12.052932393802463,0.09978200000000001,0.10028463360354534,2.9652284186035454
2024/11/27,13:05:54,2024/11/27,13:06:19,12.5651,13.9311,43.1873,47.8824,0.626719,0.694853,2.15409,2.38827,0.395947,-1.87764,-0.1888,44.9936,1.492,0.225,0.038,9.9322,2.00062,3.17969,30.0,39.79,-0.118,-1.468,0.0027,26.621,22.911,449.936,37.35,0.0,48.32,52.136,0.894,0.7135,2024-11-27 13:05:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.801784307327439e-07,1.1632007327047689e-05,0.0,0.0001918421052631579,0.0,4.83774636671312e-07,0.0,True,0.8632568298199998,0.31581317018,12.58955521099736,12.58955521099736,0.099322,0.09983965864611423,2.963716488466114
2024/11/27,13:05:55,2024/11/27,13:06:20,11.6373,12.9025,41.0203,45.4798,0.625725,0.69375,2.20561,2.4454,0.319493,-1.87764,-0.1888,44.9912,1.611,0.191,0.057,10.2784,1.99937,3.19937,30.0156,39.796,-0.118,-1.45,0.0026,26.371,22.906,449.912,37.37,0.0,48.319,52.14,0.894,0.7071,2024-11-27 13:05:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.808907564469422e-07,1.080346797714651e-05,0.0,0.00011859649122807017,0.0,6.078043517352994e-07,0.0,True,0.87115595392,0.32884404607999995,11.659301101177922,11.659301101177922,0.102784,0.10330431906207911,2.973830272982079
2024/11/27,13:05:56,2024/11/27,13:06:21,12.2686,13.6023,42.0309,46.6002,0.701565,0.777835,2.40349,2.66478,0.0592604,-1.81399,-0.1824,44.9497,1.543,0.165,0.068,9.766,1.99906,3.17219,29.9844,39.785,-0.114,-1.425,0.0026,26.395,22.901,449.497,36.87,0.0,48.318,52.14,0.895,0.7086,2024-11-27 13:05:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.510001141124496e-07,9.635600407660017e-06,0.0,9.941176470588234e-05,0.0,7.927758883546382e-07,0.0,True,0.8633339246,0.3097960754,12.293047798809882,12.293047798809882,0.09766,0.09818118006720977,2.96057510466721
2024/11/27,13:05:57,2024/11/27,13:06:22,11.5017,12.7521,40.0438,44.3971,0.907093,1.00571,3.15809,3.50142,0.183252,-1.94129,-0.1952,45.018,1.505,0.165,0.091,8.4232,2.00062,3.19,30.0,39.784,-0.122,-1.459,0.0028,26.346,22.901,450.18,36.87,0.0,48.318,52.144,0.893,0.7057,2024-11-27 13:05:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.816383665023431e-07,8.642994709473008e-06,0.0,8.615384615384615e-05,0.0,1.0176531671858774e-06,0.0,True,0.9206799199999999,0.26870008,11.5247264033539,11.5247264033539,0.084232,0.08468362113887849,3.0059835411388782
2024/11/27,13:05:58,2024/11/27,13:06:23,12.1778,13.5017,40.5691,44.9796,0.829518,0.919698,2.76345,3.06388,0.249476,-1.81399,-0.1824,44.9716,1.479,0.21,0.082,9.169999999999998,2.00031,3.14812,29.9844,39.789,-0.114,-1.435,0.0039,26.451,22.895,449.716,37.58,0.0,48.321,52.136,0.894,0.7087,2024-11-27 13:05:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2489940711787022e-06,1.8335949310322378e-05,0.0,0.00018548780487804875,0.0,2.373595505617977e-06,0.0,True,0.8591273960000003,0.28868260399999995,12.201614501102526,12.201614501102526,0.09169999999999998,0.09218022115834427,2.9516176171583446
2024/11/27,13:05:59,2024/11/27,13:06:24,12.7397,14.1247,43.316,48.0251,0.716534,0.794431,2.43628,2.70113,0.145271,-1.81399,-0.1824,45.018,1.503,0.18,0.096,9.716999999999999,1.99937,3.16625,30.0,39.787,-0.114,-1.464,0.0044,26.422,22.888,450.18,36.91,0.0,48.32,52.144,0.889,0.7041,2024-11-27 13:05:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5196590186582103e-06,2.7018955136811373e-05,0.0,0.00020166666666666667,0.0,2.317175344105326e-06,0.0,True,0.8592154874999998,0.30766451249999993,12.764849945605329,12.764849945605329,0.09716999999999999,0.09768371573051529,2.956269203230515
2024/11/27,13:06:00,2024/11/27,13:06:25,12.1185,13.436,43.0158,47.6922,0.231747,0.256941,0.822605,0.912034,0.589051,-1.87764,-0.1888,44.9448,1.5,0.233,0.032,10.7018,1.99969,3.20688,30.0156,39.758,-0.118,-1.492,0.0029,26.328,22.885,449.448,37.1,0.0,48.317,52.14,0.897,0.7079,2024-11-27 13:06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93980278087222e-07,3.628957440657268e-05,0.0,0.00026281249999999997,0.0,5.66101238556812e-07,0.0,True,0.86399611616,0.34319388384,12.145688122863026,12.145688122863026,0.107018,0.10766127395867761,2.9713473901186775
